店铺名称,用户名,评论
三牦记·牛肉火锅（温江店）,zy长牙,"今天生日和朋友一起来试试这家牦牛肉，评分很高！地方很好找，进来环境不错。
          味道，我们点的鸳鸯锅，清汤很鲜，红汤色香味俱全，我们都喜欢，越吃越想那种。
            菜品摆盘很漂亮，看得出来生意很好，菜很新鲜，还送了玉米膜，小吃很不错，特别是牛肉包。
             服务很好，出来吃饭就是要这种感觉！把这家牦牛肉火锅推荐给大家。"
三牦记·牛肉火锅（温江店）,Zad627369842,服务态度好，口味也不错，有一点点辣，菜品新鲜
三牦记·牛肉火锅（温江店）,igq161949615,一家性价比非常高的店，从老店到新店，一直都喜欢去他家吃，番茄锅底健康又好吃，从怀孕到现在宝宝都近4岁了，一如既往钟爱他家，宝宝特别喜欢他家的烤玉米饼，每次去一份玉米饼基本上都要留给宝宝吃，老板人也特别好，吃他家炝锅鱼，没法烤玉米饼，那天人特别多，因为小朋友喜欢玉米饼，老板还专门给小朋友开小灶烤了一份玉米饼，另外他们家的牦牛肉包子也好吃，家人都喜欢，有时还会打包带走，特别推荐的一家店。
三牦记·牛肉火锅（温江店）,www19875,「#套餐：精致六人套餐」「#五花肉」「#三牦特色牛肉包」「#牛肉丸子」「#蔬菜组合」「#牛腩」「#千层肚」推荐这几个菜，太好吃了，吃完才想起拍照，哈哈😄，锅底调料十分足，越吃越想吃那种，虾滑真的是真🦐那种，小吃推荐包子，牦牛肉，喜欢吃牦牛肉可以来这家，服务也很到位，不错
三牦记·牛肉火锅（温江店）,带着腹肌吃美食,今天下午看着美团这家评论挺高的，和朋友来试试，我们三个，味道不错，价格优惠，份量很足，菜品摆盘很漂亮，新鲜，还送了玉米膜，新鲜的玉米，偶尔吃点促粮挺好，特别是烤的五花肉，配着生菜特别好吃，服务不错，推荐这家，味道太巴适了，下次再来
三牦记·牛肉火锅（温江店）,CNO93777395,第一次吃到上菜这么慢的火锅店，味道是确实比较巴适的，就是服务不行，生意好卖多请两个服务员嘛，真的是，我们九个感觉锅底都要熬干了人都要饿死了才上来两三个菜
三牦记·牛肉火锅（温江店）,匿名用户,地方很好找，环境也挺好的。牛腩牛杂煮过之后真的巨好吃。服务员小姐姐也都很热情，服务的很到位。牛肉种类好多，想都尝一遍的话得多来几次了😄。蛮不错的，下次想吃牛肉的话首选这家。
三牦记·牛肉火锅（温江店）,君君同学晓,吃过很多次，搬了地方也经常来，牛肉很喜欢，也推荐朋友都来了
三牦记·牛肉火锅（温江店）,rGE132043843,前天才来吃了，觉得味道还不错，今天带朋友一起来吃，服务也很好，主要是菜品很新鲜，推荐这家牦牛肉，他们都说好吃
三牦记·牛肉火锅（温江店）,DPZ406747261,在美团上看到这家评论很好，决定来试试味道，生意不错，菜品新鲜，摆盘也很好看，漂亮，番茄特别新鲜，不像其他的家清汤是番茄酱，喝着特别好，红锅特别好吃，服务很好，下次还会来这家火锅！给他家点个赞！推荐给你们！
三牦记·牛肉火锅（温江店）,匿名用户,踩坑了，不好吃，连锁店怎么和龙泉那家味道差那么远，不推荐
三牦记·牛肉火锅（温江店）,匿名用户,「#套餐：2-3 人市井火锅套餐」今天排队吃的这家牦牛肉，味道真的不错，我们点的鸳鸯锅。不太能吃辣，服务员太贴心了，下次再来，会推荐给朋友的
三牦记·牛肉火锅（温江店）,喂迩别闹,在门口都闻着特别香，吃着味道确实巴适，我们点的红锅，看着胃口都来了，吃着是正宗牦牛肉，越吃越想吃，还送了我们玉米馍，特别香，菜品特别新鲜，下次还会来的，环境也特别好，推荐给喜欢吃牛肉的朋友，服务特别贴心。这次吃的特别好
三牦记·牛肉火锅（温江店）,郑丹702,老顾客，味道一如既往的好。值得多次回顾。。。。，，，，，服务态度好。位于公园对面，吃了可以散散步。玉米馍馍超级棒，
三牦记·牛肉火锅（温江店）,zgF189451859,下雨天突然想吃牦牛肉了，约起朋友说来就来，他们家味道真的不错，很新鲜，口感各方面我们都觉得很高，点个赞，性价比很高
三牦记·牛肉火锅（温江店）,VxT299921487,味道非常棒 ，大年初一路过看到生意火爆，就进去试一下，点了几份牦牛肉，货真价实非常新鲜，鲜牛肉吃起来口感确实和冻品不一样，点了两三份小吃，酥肉特别大特别脆吃起来很过瘾，还有牛肉包也非常好吃，等了十多分钟但是没让我失望，锅底味吃到最后也非常舒服。性价比也很高，过节优惠力度也很大，下次还来。
三牦记·牛肉火锅（温江店）,GRI424222533,第一次来温江，在美团上评分很高，决定来试试味道，进店环境很好，菜品种类很多，主要是卖牦牛肉，摆盘特别好看，我们点的红锅，色香味俱全，闻着特别香吃着更香，服务也很好，下次到温江还会来吃，我们三个人吃的挺好，价格不贵！
三牦记·牛肉火锅（温江店）,ZZZ701839639,「#玉米锅边馍」「#五花肉」「#鲜虾滑」「#龙利鱼片」「#风味烤牛肉」这几个菜我都很喜欢吃，我们两个都是老顾客了，经常来吃的，喜欢吃他们家烤的五花肉，很好吃，服务周到，可以帮我烤肉，点个赞，改天又来
三牦记·牛肉火锅（温江店）,wsdxj888,此次用餐总体来说不错，觉得比较认可的地方有：服务。味道都很好，四人餐完全够吃，后面还剩了一点点素菜。火锅烤肉都吃了，价格也挺便宜的，总体很满意，以后还会来！性价比高！比预期的好很多，环境也还可以，服务也不错！
三牦记·牛肉火锅（温江店）,_qqc5m1352688601,经常和朋友来吃，味道越来越好吃，菜品分量很足，营养又健康，很划算的8人餐，小吃，喝得饮料都有两个，用餐环境很舒服，感觉在家里的感觉，推荐给大家
三牦记·牛肉火锅（温江店）,TxQ341346018,「#玉米锅边馍」「#五花肉」「#牛肉丸子」「#三牦特色牛肉包」「#鲜切耗牛肉」他们的菜都很新鲜，锅底味道很不错，很好吃，服务很好，推荐给喜欢赤果果的朋友
三牦记·牛肉火锅（温江店）,dHB647306888,「#套餐：精致八人套餐」「#玉米锅边馍」「#牛肉丸子」「#五花肉」「#三牦特色牛肉包」「#鲜虾滑」「#牛肉刺身」这几个菜我都好喜欢，真的锅底味道太好吃了，煮菜很入味，越煮越好吃，推荐
三牦记·牛肉火锅（温江店）,米凝儿,看到美团好评来的，味道确实很不错，锅底看到都很有食欲那种，菜品丰富多样，最主要看到很新鲜，服务也很好，热情，周到，做餐饮就是要这样，客人才喜欢，喜欢吃火锅的小伙伴的可以来试试这家牦牛肉，肉质各方面都还不错，推荐
三牦记·牛肉火锅（温江店）,上弦月2021,「#套餐：2-3 人市井火锅套餐」来温江玩，看到他们家感觉还不错，味道确实不错，我们点的清汤的，喝起来特别舒服，很鲜，下次有机会再来吃
三牦记·牛肉火锅（温江店）,KAK259209456,跟几个月前吃的改变了不少，调料少了，菜贵了很多，性价比不高。跟几个月前吃的改变了不少，调料少了，菜贵了很多，性价比不高。跟几个月前吃的改变了不少，调料少了，菜贵了很多，性价比不高。跟几个月前吃的改变了不少，调料少了，菜贵了很多，性价比不高。跟几个月前吃的改变了不少，调料少了，菜贵了很多，性价比不高。跟几个月前吃的改变了不少，调料少了，菜贵了很多，性价比不高。
三牦记·牛肉火锅（温江店）,oFd313213835,今天放假看到好评来的，味道真的不错，我们读书就是过来有点远，我们买的套餐，吃下来价格很划算，菜品很新鲜，服务特别好，环境不错，推荐这家，玉米饼太香了，小吃最爱包子，虽然有点远，但是我们还是会再来的，赞赞赞赞👍
三牦记·牛肉火锅（温江店）,yangwenxu007,「#套餐：四人餐」今天路过他们牦牛肉，生意太好了吧，排队吃的火锅，等了很久还是觉得值得，这个味道很不错，菜品，服务各方面都不错，下次又来
三牦记·牛肉火锅（温江店）,uRW530887660,「#玉米锅边馍」「#牛肉丸子」「#三牦特色牛肉包」「#鲜切耗牛肉」味道很不错的一家牦牛肉，服务也好，推荐他们家
三牦记·牛肉火锅（温江店）,匿名用户,三牦记锅底味道真心不错，菜品丰富新鲜，量足，看到菜品食欲特别足，忍不住流口水。环境干净、整洁。牛肉丸特别正宗，牛肉包棒棒哒，好吃的太多了，一个月来吃几次了。是聚会首选之地。
三牦记·牛肉火锅（温江店）,匿名用户,菜品非常不错，很好吃，吃它吃它。
三牦记·牛肉火锅（温江店）,eik983027443,火锅很好吃 肉都是新鲜肥美 小姐姐服务也很好 下次还会和姐妹再来的
三牦记·牛肉火锅（温江店）,XtZ939253960,【口味】味道很不错，👍👍 【环境】停车方便，环境不错 【服务】服务很周到，热情 【性价比】份量很足，吃下来很划算
三牦记·牛肉火锅（温江店）,euS545177727,「#玉米锅边馍」「#五花肉」「#三牦特色牛肉包」「#牛肉丸子」「#西红柿锅」这些都是每次必点的几个菜，番茄汤特别鲜，好喝，服务也好，推荐给大家
三牦记·牛肉火锅（温江店）,XzP222692513,「#套餐：精致六人套餐」味道好极了，环境不错，服务热情，下次和朋友又来，份量很足，吃下来价格很划算
三牦记·牛肉火锅（温江店）,Wiy944953832,中午来温江办事，过来试试这家高分牛肉火锅，本来抱着试试的态度，但是一上菜就被惊艳到了，菜品很丰富，份量也很足，火锅很香，味道很独特，一点也不油腻，配料可以调很多种口味！！！还会继续打卡。
三牦记·牛肉火锅（温江店）,ijS867873347,「#套餐：2-3 人市井火锅套餐」看到好评来的，味道的的确确很好吃，番茄很新鲜，喝着很好喝，牦牛肉口感挺不错的，第一次吃，下次吃火锅又来
三牦记·牛肉火锅（温江店）,ZZZ701839639,好吃噢，火锅强烈推荐牛腩，煮出来耙耙的，十分入味儿
三牦记·牛肉火锅（温江店）,冰阔乐配火锅儿,服务：老板阿姨人特好，跟我朋友产生分歧，他想要菌汤的白锅，我想要番茄汤白锅，为了喝番茄汤，朋友喝不惯番茄汤的酸，老板阿姨直接去端了两碗番茄汤给我和我老公喝。有个小姐姐人还是很好，就是记性不怎么好，说的要可乐转身就忘了，说的要豆奶转身也给忘了，不过经提醒第二次很快就拿来了，动作也很麻利。吃完的盘子及时就收走了。 口味：本来个人一贯对那种边涮边烤的锅底浓厚程度都不抱希望的，同事强烈推荐，红锅锅底确实很浓厚，辣度适中，就是有个疑惑，感觉有点甜。番茄汤好喝。玉米馍馍好吃，外酥里嫩。有些店的招牌牛肉会放香菜末洒在牛肉上，香菜简直就是我的噩梦，这家不错，招牌款牛肉没有在上面洒香菜，喜欢香菜的可以自己调蘸碟的时候加。干海椒面也好吃，配上花生碎简直不摆了。唯一就是千层肚的份量太少，拿上来的时候我以为是拿错了，比推荐菜的照片少了很多，问了阿姨说是这个份量。
三牦记·牛肉火锅（温江店）,yxq灰姑娘,牦牛肉吃了营养好，锅边馍小朋友可以吃，很好吃，很香，菜品也不错，推荐给大家
三牦记·牛肉火锅（温江店）,顾夏卿,"发生了一些非常不满意的情况，真的糟糕透了。最后，我说我会写大众点评曝光这事儿。女老板急了，追出来说他们有监控，要调监控。我不怕，我一没骂人，二没打人，三没乱说，我怕什么?倒是女老板心虚了吧，又出来威胁我，说她拍了我的照片，我要是写大众点评，就要曝光我。还说她们在温江开了二十多年，不怕的。

你这么威胁我，没问题，我就要把这事情在大众点评详细说出来，让大家都知道哦。"
三牦记·牛肉火锅（温江店）,XaN750996464,以前他们在家乐福楼上我们都去吃过了，味道真的很好，正宗的牦牛肉，吃着肉特别好吃那种，服务也很好，清汤可以喝，还会再来的
三牦记·牛肉火锅（温江店）,bDV518973237,菜品丰富很新鲜，锅底味道很浓厚，香辣足，分量很足，下次又来，推荐
三牦记·牛肉火锅（温江店）,_qqs3t1428825125,去吃过好多次了，真心觉得不错，当时是是朋友推荐去的，去了一次就爱上了，哈哈哈哈，番茄汤是真的很好喝，每次去必点牛蹄筋，煮起真的超级香的，而且是烤涮煮一体的，很方便，不得不说每个锅送的那个玉米锅边馍真的超级好吃。推荐推荐！！！
三牦记·牛肉火锅（温江店）,JeS502306153,"在温江公园附近，带娃娃们在公园玩去吃的，点的鸳鸯锅,蕃茄锅很鲜非常好喝，他们家牛肉包子特别好吃，还打包带了一笼回家。红糖糍粑外酥里嫩相当不错👍牛肉也是相当正宗的牦牛肉，口感不错👍。老板人很热情，服务也很好。"
三牦记·牛肉火锅（温江店）,Syv498947350,味道棒棒，辣味适中，越吃越有点辣越想吃，食材很新鲜让人放心，牛肉很鲜嫰，正宗牦牛肉，带上几个朋友来吃，他们一个劲说好吃。吃不腻，哈哈哈
三牦记·牛肉火锅（温江店）,xushilan,「#五花肉」「#玉米锅边馍」「#三牦特色牛肉包」「#牛肉丸子」推荐这几个菜，我个人觉得很好吃，服务态度好，点个赞
三牦记·牛肉火锅（温江店）,JPs314543805,「#玉米锅边馍」「#牛肉丸子」「#三牦特色牛肉包」「#鲜虾滑」推荐小吃牛肉包，现包现蒸的´◡`，牛肉丸子是我最爱，推荐，菜品很新鲜
三牦记·牛肉火锅（温江店）,zcs5550,总体来说，味道，服务，菜品，环境，卫生，都蛮不错的，主要是价格实惠，小吃巴适，吃的饱饱的，下次又来，推荐这家牦牛肉。
三牦记·牛肉火锅（温江店）,fwo320480141,环境不错，味道也蛮好的，不错不错哦哦哦哦哦哦哦哦
三牦记·牛肉火锅（温江店）,匿名用户,环境不错，菜品质量也挺好的，味道巴适适合朋友三四聚会，吃了饭还可以到温江公园散步游逛😄 😄 
三牦记·牛肉火锅（温江店）,pxY378712118,此次用餐总体来说不错，觉得比较认可的地方有：口味、团购接待、环境。
三牦记·牛肉火锅（温江店）,小浆果263,两个人 用了券还额外支付了两百七 可以说性价比很低了
三牦记·牛肉火锅（温江店）,GGLLLX,红锅味道很好，番茄汤味道很浓郁，一定要点圆子，牛肉圆子很劲道，还免费送了玉米馍馍，店员随时照顾，值得回顾。
三牦记·牛肉火锅（温江店）,Gck0526,每次来必点糍粑，特别好吃，吃了就知道
三牦记·牛肉火锅（温江店）,only後,又来吃了，想吃他们家的牛肉包，推荐手打牛肉丸，手工做出来的，五花肉是他们家特色，去他们家必点菜，服务很好，点个赞
三牦记·牛肉火锅（温江店）,匿名用户,越来越差了，算是老顾客了，拉胯。
三牦记·牛肉火锅（温江店）,gnR123883563,「#套餐：2-3 人午市超值套餐A」牛肉很嫩，玉米饼吃起来很糯，很甜，牛肉丸子吃起来很Q弹，牛肉很新鲜，素菜也很新鲜，服务员服务态度也很好，服务员还会陪你聊天，帮忙剪玉米饼，还送了一份小布丁，超级赞👍！很棒！推荐！淦！
三牦记·牛肉火锅（温江店）,AaP405480292,店铺位置还可以，环境比较大，有汤锅和烤肉，是烤涮一体的，汤锅的味道比较淡，玉米馍不是很好吃，面粉没有教劲，令人惊叹的是牛肉包子，很好吃，很香，有比较重的黑胡椒味道。烤五花肉，腌肉的时候没有放盐，其他的就一般般了
三牦记·牛肉火锅（温江店）,TVZ397198724,挺好的，味道不错，喜欢番茄锅。
三牦记·牛肉火锅（温江店）,LIP168945329,没有拍照，没必要，老店新店多次光顾，服务一流，很温馨，关键味道不错，值得你一试。
三牦记·牛肉火锅（温江店）,Ngd155578598,一般吧，味道不算很好，只能说可以烤肉
三牦记·牛肉火锅（温江店）,cdedc,此次用餐总体来说不错，觉得比较认可的地方有：环境、服务。
三牦记·牛肉火锅（温江店）,LIP168945329,老店新店都多次品尝了，适合各种口味的人，味道不错，服务很好！五星好评，还会再来！
三牦记·牛肉火锅（温江店）,cdedc,这次就餐整体感觉很赞，比较满意的方面有：服务。
三牦记·牛肉火锅（温江店）,ILT732837348,菜品很多   味道也很好   环境很好  老板很热情   反正给我的感觉很好   推荐大家去
三牦记·牛肉火锅（温江店）,AaP405480292,去的时候菜点多了，点了牛肉包子，很好吃，里面有黑胡椒调味，吃起来口感很好！牛肉也很新鲜，味道不错，挺好吃的，分量也不错，整体还是比较满意，但是汤底味道有点淡，不是很鲜，生菜也不是很新鲜，总的来说，还可以
三牦记·牛肉火锅（温江店）,Syv498947350,吃过好几次了。味道一如继往的好！牛肉包超赞！
三牦记·牛肉火锅（温江店）,Archiee阿奇,服务的态度超级好 一直在帮忙下菜还主动加汤 番茄汤超级好喝 不仅可以吃火锅还可以吃烤肉 真的太全面了 价格也很实惠 我们九个人买了券人均45元 真的很划算 味道也不错 走的时候还给我们说再见 服务真的很好 下次还会再来 离家也比较近
三牦记·牛肉火锅（温江店）,uPO669633839,总体分数6分吧，口味感觉起来属于一般般的类型，烤的那个五花肉很好吃，包浆豆腐烤起来也算比较好吃的，其他的就一般般了印象不深，服务态度挺好的，可是口味没有特别吸引人的地方，所以我不会再次去吃了。吃的时候照片忘记拍了。
三牦记·牛肉火锅（温江店）,gkX754714189,味道非常好  牛肉软硬恰到好处   很明显没有放太多嫩肉粉   菜品非常新鲜  牛肉毛肚看着就有食欲服务也是特别好   有个美女妹妹一直帮着烤煮   各种要求都要满足   需要烤个蒜瓣 青椒  马上去现切  热情  亲和力强  让人感觉心情非常舒畅 后面还好常去
三牦记·牛肉火锅（温江店）,cpc853545780290,个人觉得很不错，首先，说一下服务吧，我们是生日当天准备去的这家店，当时和商家联系预定了一个包间，然而我们超出了一个多小时才到达店铺，商家还是给我们预留了位置（用餐高峰期还给我们留了座）：其次，我们当时进店后，老板及服务员很耐心跟餐及介绍，上菜速度也很快，性价比也挺高的；第三，他们家的招牌菜品是真的不错，是牦牛肉（本人在阿坝州长大，熟悉牦牛肉味道）不是平常吃的黄牛肉，味道也很好哦，性价比也高，推荐
三牦记·牛肉火锅（温江店）,匿名用户,看评价很好来的，来了感觉服务态度一般吧，服务员太少了感觉，根本忙不过来，菜品正常水平。
三牦记·牛肉火锅（温江店）,匿名用户,味道一直都很好，牛肉很正宗，特别喜欢牛肉刺身😋😋
三牦记·牛肉火锅（温江店）,BB换个环境,环境不错服务到位，价格也很实惠带小朋友来了好几次了
三牦记·牛肉火锅（温江店）,匿名用户,有特色
三牦记·牛肉火锅（温江店）,嫣媄,味道不好吃非常辣，价格也贵、不会去了
三牦记·牛肉火锅（温江店）,刘微97,看代金卷50的使用规则是说每桌可用八张所以和老公两个人一共团了八张五十的卷但是结账的时候被告知只能用五张，超出的需要另外补钱，这里想给商家说如果只能用五张就不要在使用规则上注明每桌可用八张，误导消费者，退了剩下的三张卷，像这种商家只想说下次不会再去了
三牦记·牛肉火锅（温江店）,bsD150069594,首先说说进店的感觉吧，进门工作人员特别热情给我们安排，环境也很不错，关键是味道真的很好，菜品也很新鲜，以前吃过三牦记锅底很好吃，这次点了他们家新推出的市井锅底，哇塞味道超级赞，朋友们都说好吃，人均消费也不高，关键是性价比超高，下次还会再来
三牦记·牛肉火锅（温江店）,ever离别,确实味道可以，值得下次继续去好好感受呢 服务也很好
三牦记·牛肉火锅（温江店）,BeA741308427,必须点个大赞，老板人真的很好。 我们用了7张半价优惠券，还赠送了一罐饮料，很给力。 菜也很不错，够大份！味道也阔以。 遗憾的是，忘了拍照…… 下次又去……
三牦记·牛肉火锅（温江店）,nKD916320496,一直都那么好吃，尤其是三牦记的虾滑肥牛和牛肉还有烤起的五花肉，超级棒！～啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
三牦记·牛肉火锅（温江店）,心血来潮i,以前在家乐福的现在搬到南熏大道了，味道还不错价格也挺实惠的团劵吃的很划算。
三牦记·牛肉火锅（温江店）,yuU282727878,「#玉米锅边馍」 【性价比】 【服务】 【环境】 【口味】「#五花肉」「#牛肉丸子」「#三牦特色牛肉包」「#五花肉」
三牦记·牛肉火锅（温江店）,匿名用户,牛腩和牛丸细腻滑嫩、口感鲜美，玉米贴饼香甜可口，香辣牛肉片滑爽劲辣，其它的菜不一一点评了，但强烈推荐她家的牛腩和牛丸。总的来说四人餐的各种牛肉份量很足，蔬菜类也很新鲜，要的是西红柿锅底和松茸锅底汤料醇厚配料足。最后值得夸赞的是店家的服务人员态度超好👍👍👍，下次还会再去。
