店铺名称,用户名,评论
九孔莲藕汤锅（总店）,Jvp415862494,今天请客吃饭第一时间就想到了温江这家九孔莲藕，
九孔莲藕汤锅（总店）,Jvp415862494,清淡比较适合我们这些胃不好的人吃。味鲜好吃
九孔莲藕汤锅（总店）,DbQ974747756,好吃不贵，藕粉，汤鲜
九孔莲藕汤锅（总店）,360U81862600,老顾客了，好几次的回头客了，味道好，藕地道。
九孔莲藕汤锅（总店）,Ehe604437518,实惠，，莲藕确实做得好，老少咸宜
九孔莲藕汤锅（总店）,pzttjm131421,第二次吃了，环境服务都不错。藕是真心好吃，又粉又软。
九孔莲藕汤锅（总店）,MKy582681790,本来是提前电话预订的大桌，结果给我们弄到一个角落的小桌子，要求换位之后，私自把锅给我们换了，也不通知一声，上来也不说一声，我们发现后，服务员说没有了，结果又端出来了，总之，不想再去第二次了
九孔莲藕汤锅（总店）,ngt706842458,很满意的一次就餐体验，整体评价的话我觉得：环境、性价比、服务。「#套餐：2-3 人餐」「#手工制作青椒碟子」味道不错哦
九孔莲藕汤锅（总店）,惗開,位置还是很好找的，来吃了很多吃了。味道也不错，只是上菜很慢需要改进一下。
九孔莲藕汤锅（总店）,KNp836310695,环境很不错  位置很好找  带着外公外婆一起去的  大家都很满意  吃的玩的很高兴  味道特别赞
九孔莲藕汤锅（总店）,LbH260156862,价格实惠，性价比很高，服务态度很好！
九孔莲藕汤锅（总店）,空心病1125,看着挺舒服的，味道不错。主要是环境干净，舒服。
九孔莲藕汤锅（总店）,yFS258593483,综合起来看，还算不差，环境还可以，味道不差，份量也还够，价格不贵，还算公道
九孔莲藕汤锅（总店）,匿名用户,味道巴适，养生
九孔莲藕汤锅（总店）,匿名用户,很满意的一次就餐体验，整体评价的话我觉得：口味、服务、环境、性价比、团购接待。
九孔莲藕汤锅（总店）,xIX116790152,味道好，口感合意。
九孔莲藕汤锅（总店）,_qqsh31375498124,整体不错，带娃吃饭首选
九孔莲藕汤锅（总店）,Anonymous2004,新装修过了，环境不错。停车也方便
九孔莲藕汤锅（总店）,Anonymous2004,经常来吃，价格不贵味道挺好的。
九孔莲藕汤锅（总店）,迷失的部落,还可以，只是又加了排骨
九孔莲藕汤锅（总店）,刘幺,还可以吧，离家比较近，就下温江高速左转，亲戚朋友喜欢吃面藕，还说不错的，已经吃过几次了
九孔莲藕汤锅（总店）,HgH840483171,「#洪湖莲藕排骨汤」 【口味】还可以， 【环境】一般 【服务】还可以 【性价比】一般
九孔莲藕汤锅（总店）,匿名用户,去了几次。这次是最差的体验。菜少肉少，人很多
九孔莲藕汤锅（总店）,zSf940067067,这次就餐整体感觉很赞，比较满意的方面有：口味。可以
九孔莲藕汤锅（总店）,匿名用户,之前在店里面吃感觉味道还可以的，但是有一次是打包的，拿回去打开后就有种不想吃的感觉，清汤寡水的，没有油气肉也很少的那种，就像是别个吃过的再加汤水的那种，没吃倒了的，以后就再没再那里吃过了。
九孔莲藕汤锅（总店）,jXd39164191,这个藕很好吃适合吃清淡的，老人都比较喜欢吃。
九孔莲藕汤锅（总店）,匿名用户,推荐，老少皆宜
九孔莲藕汤锅（总店）,cuR419148278,菜品很新鲜，莲藕也很粉。总得来说很满意。
九孔莲藕汤锅（总店）,ziyue003,很好吃
九孔莲藕汤锅（总店）,Abc521730248,味道不错，适合老年人，家庭聚餐首选。
九孔莲藕汤锅（总店）,WYx832721332,我们三个人点的4-5餐都不够吃，肉太少全是藕和玉米，🌽难吃，对团购太坑了。配的菜还不实用几乎是凉菜。以后要去的朋友现场点还划得着些
九孔莲藕汤锅（总店）,阿豪168188,这里味道非常巴适，吃过无数次了，味道还是那么正宗，大冬天吃这个汤锅，那是巴适惨了，以后有这样冷的日子，大家一起吃个汤锅喝点小酒，身上就热火起来了，感觉就不那么冷了，希望这家的生意越来越红火，服务越来越好，忠实的粉丝！🌹🌹🌹🌹🌹🌹
九孔莲藕汤锅（总店）,Abc521730248,味道不错，适合不吃麻辣的家庭聚餐。
九孔莲藕汤锅（总店）,别忆by,去过多次了 非常好吃 分量也足 每次吃到撑 幸福感爆棚
九孔莲藕汤锅（总店）,mxQ763245870,还是喜欢这个烧椒酱的味道，面藕，丝能拉老长了
九孔莲藕汤锅（总店）,mxQ763245870,还可以，最喜欢他的腊排骨，烧椒酱味道好
九孔莲藕汤锅（总店）,匿名用户,"不好吃，服务也不好，不会再去第二次
"
九孔莲藕汤锅（总店）,ok仔....,味道还不错，藕好吃，吃两坨就饱了，哈哈……汤也好喝……
九孔莲藕汤锅（总店）,mxQ763245870,家里人喜欢吃腊排，烧椒酱不错！
九孔莲藕汤锅（总店）,AZD657976735,分量很足！
九孔莲藕汤锅（总店）,正在加载.vv.,特别喜欢   次次去
九孔莲藕汤锅（总店）,方草123,老顾客了，清单，养生，汤非常好喝
九孔莲藕汤锅（总店）,小布丁2,相当好吃，尤其是汤很好喝呀，已经吃几次了
九孔莲藕汤锅（总店）,月鱼朦胧,不错，吃了很多次了，好吃不辣，就是分量没有以前足
九孔莲藕汤锅（总店）,Du杜兴平,第一次来吃，带父母来团年，还是可以，下次还可以来，就是没有优惠
九孔莲藕汤锅（总店）,匿名用户,味道一如既往的好，我们每次吃汤锅都会到这里来
九孔莲藕汤锅（总店）,LTT392145454,吃光光，冬天家必备的汤锅类，和家人一起
九孔莲藕汤锅（总店）,等待LFY,熟悉的味道我又一次来了，因为今天是星期六，去的时候已经开始排队了，真的可以用人山人海来形容，这家店从开业就一直在这边吃，这次升级了环境各方面的好了，总体体验还不错，一起相约星期六
九孔莲藕汤锅（总店）,丞丞ss,不错非常满意 味道好 服务好
九孔莲藕汤锅（总店）,pSd937703884,份量大！好吃😋我和同学都没有鸊吃完饭
九孔莲藕汤锅（总店）,RUJ236469214,没有来吃啊，什么的订单也没有人提前通知
九孔莲藕汤锅（总店）,IUc685685276,巴士巴士继续来
九孔莲藕汤锅（总店）,wNc117514143,干净卫生，味道还不错，已经第二次光临。
九孔莲藕汤锅（总店）,等待LFY,今天因为是星期五，我们下班就往这边赶，到的时候差不多6点左右了，结果一看的爆满了一楼，还好有二楼卡座，不然就得排队咯，建议提前定位置特别是星期五星期六，人太多了，老字号店了，冬天来了喝点藕汤也不错 【服务】 【环境】 【服务】 【口味】
九孔莲藕汤锅（总店）,fdV772589356,非常不错
九孔莲藕汤锅（总店）,执念120,味道鲜，就是人不是很多呢，菜品分量也挺足的
九孔莲藕汤锅（总店）,快乐的睿儿,味道不错，吃了好多次了的，藕和玉米很好吃，排骨分量少能理解，毕竟猪肉贵嘛
九孔莲藕汤锅（总店）,XZw126230436,味道不错
九孔莲藕汤锅（总店）,Yangsephus,这个莲藕实在是太好吃了，每年回来都要吃一次，美团上拍这个券，非常的划算，份量也很足，丝毫没有因为是美团的客户而减少份量，可选择的东西有很多，辣椒口味非常的好，去晚了的话，没有座位，需要等待，早点去，人要少一些，吃起来也舒服一些！总的来说还是不错！支持！
九孔莲藕汤锅（总店）,快乐的睿儿,一如既往，喝汤喝汤，辣椒酱也是不错的
九孔莲藕汤锅（总店）,VRe770472866,环境不错味道也巴适
九孔莲藕汤锅（总店）,Q279814291,味道不错！腊味十足！就是分量有点少！其他都还好！
九孔莲藕汤锅（总店）,王犀,去好多次了，都不厌。新装修后风格更清晰
九孔莲藕汤锅（总店）,番茄洋葱饭,非常得好，每一次回成都都要来这一家吃莲藕哦，非常的好吃，分量也很足，每一块都很大，辣椒酱也非常的好吃，一年能够吃上一回，真的是很开心的事，要早一点去店里面吃，去晚的话人太多，需要等待，总的来说还是不错，支持。￼
九孔莲藕汤锅（总店）,王犀,去过好多次了。鲜
九孔莲藕汤锅（总店）,VKT216732796,东西不错可惜跟垃圾女一起吃的
九孔莲藕汤锅（总店）,谢谢大哥0,服务差，服务员少，叫加汤半天不来，上菜慢，环境差
九孔莲藕汤锅（总店）,PaH293184578,两个人完全够吃了，藕炖得很到位，
九孔莲藕汤锅（总店）,哈喽需要什么啊,味道巴适
九孔莲藕汤锅（总店）,tmK146327,【口味】不错， 【环境】干净
九孔莲藕汤锅（总店）,zayanzi,美团上的订座不算，店家说订座只能打电话订，味道一般吧
九孔莲藕汤锅（总店）,蓝仁海洋,总体来说还是很一般，环境一般。
九孔莲藕汤锅（总店）,sHU417853153,价格亲民，感觉还不错，喜欢吃那个辣椒酱
九孔莲藕汤锅（总店）,蓝仁海洋,「#套餐：2-3 人餐」「#洪湖藕炖腊排腊蹄」
九孔莲藕汤锅（总店）,aa_ylyl,常去的店，味道巴适，汤好喝，量也足，青椒酱碟绝配，赞👍
九孔莲藕汤锅（总店）,匿名用户,两到三人餐够两个人吃了，藕很大一块很粉糯，排骨也有一些，就是汤感觉味道没那么纯正，有点水加多了的感觉，青椒碟子好吃！
九孔莲藕汤锅（总店）,匿名用户,分量不足，很少，可能现场点的会多一点。
九孔莲藕汤锅（总店）,蓝二哥哥我来啦,两个人点了个小锅，没吃完，感觉小锅起码三四个人才吃的完，最后打包回来两个人又吃了一顿。强烈推荐他家的青椒酱，太香了。味道很赞，份量足。酥肉味道很好，都是现炸的，焦酥酥的。红糖糍粑也现炸的，味道还行。服务员态度都很好。就是靠窗的位置有小蚊子，可以自带风油精或者找服务员要花露水。
九孔莲藕汤锅（总店）,小小倩836,好吃 分量足三个人没加菜
九孔莲藕汤锅（总店）,MKy582681790,本来提前订的位置，结果去了之后留了个超级烂的咔咔，点菜的时候都没说啥，等了半天，锅也上错，菜也上错，还说之前点的没有了，我的天，也不征求我们的意见，直接就开上，以后再也不去了，简直太lou了
九孔莲藕汤锅（总店）,月光羽77777,环境还行，人多了。就有点乱。点单半天都不上菜，下单时专门给大妈说了哪些菜。结果还是把单弄错。大锅168，排骨和猪蹄拼。有点尴尬。我们6和大人，4个娃娃，一人都没有一个。只有两个中排，其余都是很边角余料的。老板说我们人太多。肉不够，喊自己点。真的呀有点无语。凉拌虫草花，笋子，还行。卤水拼盘一般，。红糖糍粑不错。总得过得去吧！
九孔莲藕汤锅（总店）,tangmiyang,非常之恶心的一个店。刚刚买完单，就催顾客走！***傻B店，早点关门
九孔莲藕汤锅（总店）,月鱼朦胧,吃了很多次了，味道好，就是量越来越少了
九孔莲藕汤锅（总店）,萌面超人286,好吃！冬天必吃的一家，已经不晓得吃了好多次了，青椒酱真的绝了！
九孔莲藕汤锅（总店）,匿名用户,吃的人挺多，适合老人小孩，挺好
九孔莲藕汤锅（总店）,ToN760736632,此次用餐总体来说不错，觉得比较认可的地方有：环境。
九孔莲藕汤锅（总店）,gZK837622840,第三次来了偶尔吃点清淡的挺不错的，汤也不错，美团上团购的，价格也划算。
九孔莲藕汤锅（总店）,jWq115439168,位于四川成都温江区花都大道西段的这家藕王汤锅！老少皆宜！他们家的藕太好了了👍又糯又面怎么吃都不腻！还有那个汤啊！撑的老火还是想喝🤗
九孔莲藕汤锅（总店）,Gor217318530,吃了很多次了，重装升级后环境更棒了，菜品很不错，价格没变，很好很实惠，还会再来吃的
九孔莲藕汤锅（总店）,lhyfjl,清淡 去过几次 味道适合老人小孩！
九孔莲藕汤锅（总店）,YDy457004124,搞忘拍照了，味道还可以，就是生意太好了，服务有点跟不上
九孔莲藕汤锅（总店）,kHE421891592,肉的份量太少了，点的猪蹄和排骨拼，结果猪蹄只有3坨，汤喝起也是酸的，一喝就是加醋，强烈不推荐来
九孔莲藕汤锅（总店）,mingrenzl89,东西还行，服务态度奇差，我下午打电话订了位置，结果给我说我没订，非要理论下了才给个位置，后面的人还坐着大桌子了，我让换，不给换，结果人家顾客给换了，还让我自己去端锅，我是有这么能干了，还来你这儿吃饭
九孔莲藕汤锅（总店）,udB972486525,汤很好喝 生意很好，凉菜好吃，佐料沾着吃很不错
九孔莲藕汤锅（总店）,很帅很帅你,最近又去消费了，挺不错的
九孔莲藕汤锅（总店）,kOx844227092,好吃，老少皆宜，汤锅简直是冬天的首选啊^_^^_^
九孔莲藕汤锅（总店）,pbm932334932,不好吃，肉质差，可能不会再去了。
九孔莲藕汤锅（总店）,360U81862600,老人们非常喜欢的家乡味，经常来，老客户了。装修后，更干净洁净。但，还是喜欢原来的老味道，希望老板重视。
九孔莲藕汤锅（总店）,wNc117514143,点的半蹄半排，不上了排骨，吃到最后也没见到蹄。
九孔莲藕汤锅（总店）,匿名用户,味道不错，莲藕耙软，还有水果小吃
九孔莲藕汤锅（总店）,圆芸吉祥,藕很好吃
九孔莲藕汤锅（总店）,eIK904199604,味道鲜美，环境也还行，不错的用餐体验
九孔莲藕汤锅（总店）,匿名用户,这次就餐整体感觉很赞，比较满意的方面有：环境、口味、性价比、服务、团购接待。
九孔莲藕汤锅（总店）,Jackson星星,这次就餐整体感觉很赞，比较满意的方面有：性价比。
九孔莲藕汤锅（总店）,znH364169051,味道还不错，菜品新鲜齐全。环境很好，服务热情。
九孔莲藕汤锅（总店）,esI430302131,国庆节过去的，人超级多，新装修过。因为人多的原因，有些乱。
九孔莲藕汤锅（总店）,大扬子1111,老板很热情，价格也很合理，人均50以内，很合适的
九孔莲藕汤锅（总店）,匿名用户,不够吃感觉装修了份量没得以前多加了菜上菜很慢
九孔莲藕汤锅（总店）,大扬子1111,汤特别好喝，每每都想打包回家
九孔莲藕汤锅（总店）,ZXw935622066,这次就餐整体感觉很赞，比较满意的方面有：服务。
九孔莲藕汤锅（总店）,wl23822252,很满意的一次就餐体验，整体评价的话我觉得：性价比、团购接待。
九孔莲藕汤锅（总店）,YAy842540351,哈哈哈哈，一如既往的喜欢这味道，好吃不怕上火
九孔莲藕汤锅（总店）,jtx172463630,这次就餐整体感觉很赞，比较满意的方面有：性价比。
九孔莲藕汤锅（总店）,浪花花浪,堂子大了，但是分量少了太多，服务也跟不上了。
九孔莲藕汤锅（总店）,等待LFY,星期六来吃人也太多了吧，不过人家外面可以摆桌子，根本就没有空位，整体来说我们的吃得很开心😄😄😄朋友们赶紧来吃哟，听老板说过几天就要装修升级了哟
九孔莲藕汤锅（总店）,honey小智520,喜欢吃莲藕，刚装修升级了，楼上有点味道。藕汤还是一样的好喝。
九孔莲藕汤锅（总店）,xGJ182977794,不错，以后还会再来
九孔莲藕汤锅（总店）,匿名用户,一直都在这家店吃汤锅，因为味道确实不错，但是吃饭不仅吃味道，吃的也是一种心情，今天味道依旧还是老味道，但是有个戴眼镜的大叔服务一点都不好，请店家给店里培训下服务意识吧，不要因为一个人的服务态度影响一家店的招牌！
九孔莲藕汤锅（总店）,EmK496634905,味道一如既往的好吃~
九孔莲藕汤锅（总店）,老蒋721113,猪蹄太肥了，建议弄只有排骨的锅
九孔莲藕汤锅（总店）,漂亮宝贝xld,味道巴适 价廉物美
九孔莲藕汤锅（总店）,ipM912451540,很满意的一次就餐体验，整体评价的话我觉得：性价比、口味、服务。
九孔莲藕汤锅（总店）,匿名用户,网上价格便宜，但建议点菜，菜品份量是两个样，你们懂的
九孔莲藕汤锅（总店）,Etw206324480,感觉换了装修之后没有以前安逸了 「#套餐：2-3 人餐」 才明显变少了 锅都更小了
九孔莲藕汤锅（总店）,匿名用户,加菜上菜太慢了 而且感觉装修过后藕份量没得以前多
九孔莲藕汤锅（总店）,zhouy7111,美团上团的餐，份量挺足。怕不够，又自己点些菜，结果好多都没吃。挺实惠，也适合老人小孩，不错，但环境差了点，人多点打挤
九孔莲藕汤锅（总店）,kdz917725156,好
九孔莲藕汤锅（总店）,气泡111,已经是第N次去吃了，藕很大、很𤆵很绵，汤也好喝，冬天去吃一下就暖和了
九孔莲藕汤锅（总店）,气泡111,很喜欢喝这里的藕汤，味道鲜，藕炖的很绵很𤆵，好大一锅
九孔莲藕汤锅（总店）,zhuqiyao,适合老人小孩，味道比较清淡，汤不错，藕也很好吃😋 吃了好几次了，非常喜欢😘
九孔莲藕汤锅（总店）,vFx956829251,性价比都很高！适合带老人、娃娃吃，这个季节吃莲藕正当季
九孔莲藕汤锅（总店）,爬爬文,以前经常来，他们家的辣椒我简直太爱了
九孔莲藕汤锅（总店）,漂亮宝贝xld,味道巴适
九孔莲藕汤锅（总店）,爬爬文,回头客，他们家的藕很爱
九孔莲藕汤锅（总店）,wrv400630961,真的是超级划算，每次都好喜欢喝汤吃藕，特别香，还有肉，猪蹄很糯
九孔莲藕汤锅（总店）,Gongbj204,此次用餐总体来说不错，觉得比较认可的地方有：配菜合理、口味好、份量充足、服务到位、菜品丰富、环境优美。
九孔莲藕汤锅（总店）,DvQ313054328,味道可以，藕好吃，排骨也香。
九孔莲藕汤锅（总店）,等待LFY,"经常来这家店吃，味道一个字棒

🤗，特别这个青椒碟子味道超好
服务员很热情
物美价廉😋"
九孔莲藕汤锅（总店）,pabolove423,味道不错
九孔莲藕汤锅（总店）,UbI851330425,一直想去吃，终于吃饭啦，果然好好吃呀，对于喜欢吃藕的我真的非常满足，汤也很清甜，不错
九孔莲藕汤锅（总店）,甘雨虹,很适合养生   味道一如既往地好  每次都会喝很多汤
九孔莲藕汤锅（总店）,T糖糖yy,适合老人，孩子吃，团购分量一般。
九孔莲藕汤锅（总店）,敞心feng,去的比较晚没排队  味道没有前好吃了
九孔莲藕汤锅（总店）,Chf946582584,很满意的一次就餐体验，整体评价的话我觉得：份量充足、口味不错、环境优美。
九孔莲藕汤锅（总店）,wrv400630961,最喜欢吃这个，特别是冬天，价格跟实惠，可惜火腿今年没有，火腿真心好吃，小朋友也很适合吃
九孔莲藕汤锅（总店）,klK147813683,很满意的一次就餐体验，整体评价的话我觉得：口味不错、服务到位、份量充足。忘了拍照了，老板会做买卖！有机会会再来光顾！
九孔莲藕汤锅（总店）,匿名用户,蛮不错的，去吃了好多次，特别是有小朋友，孕妇和老年人的亲们，特别推荐，忘记拍照了
九孔莲藕汤锅（总店）,A最坏的好人,5月16号我过生日去吃的，同行18人，2桌，一个锅是腊排骨，一个是鲜猪蹄，锅里的红花藕是非常好吃的又粉又糯，还有芋头汤很浓香，喝了一碗又一碗。蘸碟也很不错。价格是700左右。一家人吃得很开心。
九孔莲藕汤锅（总店）,ola832569943,味道过得去，不过美团上预定的似乎有点不受重视，定了我还专门打电话要预留位置，因为有老人孩子，结果随便在店外给我安排一个，说是那就是预定的，那么热的天，露天吃，孩子老人受得了，说了半天换里面，又是空调吹不到，端午吃个饭搞得一家人都不开心，也是醉了
九孔莲藕汤锅（总店）,QtG663492544,味道不错，服务热情，价格实惠，值得推荐，配菜品质都还不错，唯一不足的是168的锅内份量少了，也可能是物价上涨的原因，需要提高
九孔莲藕汤锅（总店）,找不到乔乔去哪了,此次用餐总体来说不错，觉得比较认可的地方有：口味不错。
九孔莲藕汤锅（总店）,匿名用户,「#套餐：6-8 人餐」假格太贵了点
九孔莲藕汤锅（总店）,Doris.Tang,很满意的一次就餐体验，整体评价的话我觉得：口味不错。
九孔莲藕汤锅（总店）,goU803842694,此次用餐总体来说不错，觉得比较认可的地方有：口味好。
九孔莲藕汤锅（总店）,MDo685446964,吃了很多回了，一直很满意，今天也是一样满意，好吃，老板也很热情，服务很周到，会再来。
九孔莲藕汤锅（总店）,廖兴君,适合老人家
九孔莲藕汤锅（总店）,zpfsh501,汤好喝，两个人吃的有点撑
九孔莲藕汤锅（总店）,你好下一次,第一次吃他们家是闺蜜带去的，这一次时隔一年多了，还是原来的味道。美中不足的就是吃着吃着就下雨了，我们坐的外面。让服务员拿伞，他们说没有伞了，只能打包不吃了。。。。。。心塞呀！老板和服务员态度还是很好的
九孔莲藕汤锅（总店）,宋小小小佳,吃几次了 不错
九孔莲藕汤锅（总店）,kqy809005310,味道不错，适合老年人
九孔莲藕汤锅（总店）,抵达你的爱,味道好极了吃过很多次。很多，每次都要排队。
九孔莲藕汤锅（总店）,匿名用户,很划算，经济实惠
九孔莲藕汤锅（总店）,草没味饿了,藕很大一块啊，味道不错……忘记拍照了，家里面80多岁的老人很喜欢吃
九孔莲藕汤锅（总店）,sxj0514,已经很多次去他们家了，味道不错，特别是排骨和藕非常好吃😋
九孔莲藕汤锅（总店）,可爱的小陈,还不错，疫情期间人也很多，还准备了公筷，还不错，干净卫生～
九孔莲藕汤锅（总店）,羽631865233,味道很好，价格实惠
九孔莲藕汤锅（总店）,洛大大的喵,觉得还可以 好吃，但是三四个人过去有点不够吃加了菜，可能women胃大吧
九孔莲藕汤锅（总店）,零零的001,亮点是藕不错，面面的我喜欢。其他菜，热凉粉不错，煮的宽粉也可以。就是太热了，座位安排的太紧凑了，太挤了点。
九孔莲藕汤锅（总店）,lSF205180744,味道也没有以前好吃，关键是份量太少了只有几个骨头。而且我们5个人点的套餐。里面不是配送有泡椒藕带嘛？店员说早就没有，而且泡椒藕带12元一份，他给我们直接上的6元一份的芍皮，他应该给我们换同等价位的了，做生意要讲究诚信。
九孔莲藕汤锅（总店）,neL关关,味道真心不错，莲藕又大又粉，伙伴们赞口不绝，价格美丽，下次再约
九孔莲藕汤锅（总店）,零零的001,总体还是不错，藕很面很粉，其凉粉好吃的呢，就是环境比较小，座位太紧凑，热的很
九孔莲藕汤锅（总店）,匿名用户,经常去吃，味道不错，只是感觉份量越来越少
九孔莲藕汤锅（总店）,宋小小小佳,藕很好吃
九孔莲藕汤锅（总店）,金花927,我要努力学习工作压力好辛苦……好吧……好想吃好吃😋……不会在一起的时候了……你不知道我在哪里等着我们去吃了吗……在于我们自己选择放弃治疗、这个问题我也没了……我要做个什么地方好玩好赞确实很赞哟……好好
九孔莲藕汤锅（总店）,匿名用户,一直吃的汤锅店家，感觉除了份量没以前多了，其它完美
