店铺名称,用户名,评论
雅府正红木桶鱼（杨柳河店）,,
雅府正红木桶鱼（杨柳河店）,gua878467811,感觉团购淘宝好像比以前便宜了，但是味道好像变得没那么好了？而且可能晚饭去的比较早，调料那些感觉不是很新鲜。总体味道还是可以，可以吃辣的推荐特辣🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌
雅府正红木桶鱼（杨柳河店）,匿名用户,还可以吧
雅府正红木桶鱼（杨柳河店）,zWF480790000,还可以，味道巴适
雅府正红木桶鱼（杨柳河店）,chxlqqx,分量很足，味道也还不错，可以提前预定，这一点好评，环境比较一般，「#宽面」不错，性价比不错！
雅府正红木桶鱼（杨柳河店）,vKb377611118,我期待那么久的木桶鱼，去了几次人太多就放弃了，今天朋友来了就决定去吃，然后排了十几桌，终于到了，我A103号，结果都坐到A21了，我们的鱼都没来，然后去前台问服务员，服务员还反问我还没来?然后说帮我催哈，然后又等了10几分钟又去问，服务员还有点不耐烦了，说马上来，也没人给我们说要打碟子啥的 ，可能是生意太好了，最后这木桶鱼从我拿号开始到吃上花了1个多小时，味道还可以，但是我应该不会去吃第二次了
雅府正红木桶鱼（杨柳河店）,dNh428621553,老顾客了，味道很巴适，就是每次去晚了有些鱼就没啦，酥肉很推荐哟，外酥里嫩灰常好吃
雅府正红木桶鱼（杨柳河店）,EaC138813990,不错，很好吃，去了两次了。每次味道都很棒。下次带男朋友来。非常喜欢。哈哈哈哈。。图片没有了。还有那个鱼鱼是真的巴适。很美味。然后吃的也很饱。。。非常喜欢哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
雅府正红木桶鱼（杨柳河店）,dnil,这家木桶鱼我已经连续吃了四五年了。我从很远都要开车过去吃这家鱼。新上的木桶钵钵鸡不行。不是很入味。希望商家改进下。我喜欢的炸鲜奶这一次也没货了。有点忧伤。但是鱼真好吃。快乐满分。好吃。连汤都喝了两碗。酥肉也超级好吃
雅府正红木桶鱼（杨柳河店）,陈陈红圆滚滚,太喜欢木桶鱼了 味道真的一级棒
雅府正红木桶鱼（杨柳河店）,陈陈红圆滚滚,真的是绝绝子 太好吃了 铁粉 经常去吃
雅府正红木桶鱼（杨柳河店）,DBo207614357,人很多，但是是真的好吃，如果要吃需要早点去，不然排队太恼火了，特别是聚餐那种。挺好吃的，鱼很嫩，很香。
雅府正红木桶鱼（杨柳河店）,冬阴功的香茅草,形式挺新鲜的，就是每吃一轮都要等很久才吃得上下一轮，太慢啦，不过味道是可以的
雅府正红木桶鱼（杨柳河店）,zyG299358396,味道正好，不是很辣，适合外省人到四川来适应，体验四川风味
雅府正红木桶鱼（杨柳河店）,gLa827645753,有点小贵
雅府正红木桶鱼（杨柳河店）,eNG136713037,鱼肉很新鲜，都是现杀的，味道也很好，
雅府正红木桶鱼（杨柳河店）,匿名用户,已经吃了三次，味道，价格，环境，服务都很好，菜品新鲜。
雅府正红木桶鱼（杨柳河店）,云梅786,味道还不错，酸辣味的，等得有点久，但是最后吃到了，感觉等再久都值得，老板人很好，服务态度，
雅府正红木桶鱼（杨柳河店）,服务99,第一次来温江吃这家木桶鱼，木桶鱼的味道真的是不错，值得肯定：鱼很嫩气，口感不错，环境但是一般，但人气比较旺盛。总体来说，服务人员的态度也比较好。我们团的3人餐，填加了3个菜，还是完全够吃了。如果有机会，还会再来吃滴。
雅府正红木桶鱼（杨柳河店）,呵呵敲可爱,「#套餐：双人餐」两个人吃还是要点一些菜，不然不够吃，味道很不错
雅府正红木桶鱼（杨柳河店）,sWt367172485,味道不错环境好
雅府正红木桶鱼（杨柳河店）,李力包bei,环境好，味道好，性价比高，超满意
雅府正红木桶鱼（杨柳河店）,gdH656671884,以前好吃，越来越不好了。。。。。。。。。。。。。。
雅府正红木桶鱼（杨柳河店）,VianneLi,「#套餐：双人餐」「#木桶河鲢」「#青笋」「#鱼肉」「#西红柿」「#黄瓜」「#鱼汤」
雅府正红木桶鱼（杨柳河店）,aDZ124058541,还可以吧，但是桌子太矮了，腿无处安放
雅府正红木桶鱼（杨柳河店）,ari901241277,吃了5年了，这次的券特别优惠，马上又要去了😂😂😂
雅府正红木桶鱼（杨柳河店）,Youth00baby,挺好吃点，点的酥肉也不错，新品沙冰还可以
雅府正红木桶鱼（杨柳河店）,fDf102178354,很满意的一次就餐体验，整体评价的话我觉得：口味。
雅府正红木桶鱼（杨柳河店）,TSO913275392,吃饭一般，店铺不大，我点「#套餐：4-6 人餐」，实际4个人吃反正不够！
雅府正红木桶鱼（杨柳河店）,范晓雨妈妈,我家孩子喜欢吃他家木桶鱼，所以我们选择了木桶鱼 ，我们吃不是很辣嘞 这家味道都还算可以 ，给你们点赞
雅府正红木桶鱼（杨柳河店）,qingwa67,味道一如既往，鱼好吃，汤也好喝，很不错的，来了好几次了
雅府正红木桶鱼（杨柳河店）,清风1384,去过很多次了，不错！
雅府正红木桶鱼（杨柳河店）,icn643325106,这次就餐整体感觉很赞，比较满意的方面有：口味赞、团购接待好、性价比高。
雅府正红木桶鱼（杨柳河店）,Tenaciousgirl,味道还不错，但是应该不会去第二次。鱼的腥味太大了。
雅府正红木桶鱼（杨柳河店）,蔡蔡rainbow123,味道还不错，吃了好几年了，之前读书的时候就爱吃他们家，后面上班了也经常推荐同事过去吃，味道一如既往，麻辣鲜，是我很喜欢吃。那个汤也很好喝，第一锅味道很足，虽然第二锅是一锅新的，但总觉得没有第一锅好吃。会一直支持他们家，后面白马庙那新开的味道确实没有大学城的好吃。现在关闭了哈
雅府正红木桶鱼（杨柳河店）,匿名用户,味道还可以，就是价格有的贵
雅府正红木桶鱼（杨柳河店）,安晓熙。巧,回头客，已经来了三次了，味道真的不错👍🏻特别推荐能吃点辣的人，不能吃了辣的人就点微辣就可以啦。💪👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏✊👏👏👏
雅府正红木桶鱼（杨柳河店）,bne399047600,很好多啊，番茄的没有原汤的好吃，还是喜欢原汤
雅府正红木桶鱼（杨柳河店）,gua878467811,推荐能吃辣的一定要点特辣！！特辣很好吃的，中辣都没那么好
雅府正红木桶鱼（杨柳河店）,佳爷O0o,很喜欢吃这个，就是份量很少，二人餐只够一人吃
雅府正红木桶鱼（杨柳河店）,家湾儿,好吃又不贵，而且挺管饱的，朋友们可以冲!
雅府正红木桶鱼（杨柳河店）,hFP169870677,团购默认的是鲢鱼，有胡子那种鲢鱼。鱼差了一点，味道还可以。要是团购可以选鱼种类就好了，贵一点也可以接受。毕竟能吃上自己喜欢的鱼。
雅府正红木桶鱼（杨柳河店）,李糖养拾叁,鱼肉超级嫩滑，好吃～特别鲜～喜欢吃鱼的不要错过～
雅府正红木桶鱼（杨柳河店）,李俊09,环境一般，木桶鱼味道挺好，服务也好
雅府正红木桶鱼（杨柳河店）,匿名用户,口味、服务、用餐环境都一般。购的2人餐，我带3岁娃娃去吃的，他不太喜欢那味，基本没吃，我一个人勉强把鱼吃了
雅府正红木桶鱼（杨柳河店）,达酱hj,三八节来吃的顾客很多，等了蛮久的，整个二楼就一个服务员小姐姐，服务态度很好，上菜速度超级慢，希望可以加强一下，味道还是很好的
雅府正红木桶鱼（杨柳河店）,iuk520528280,味道挺不错的，来吃了好多次，上菜速度也很快，推荐。
雅府正红木桶鱼（杨柳河店）,粟儿love,味道很不错，已经来了几次了，以后还来
雅府正红木桶鱼（杨柳河店）,匿名用户,味道不错，很有特色，分量不多，服务员态度不好
雅府正红木桶鱼（杨柳河店）,快来快来吧,味道和以前比还是有点差别了，感觉鱼肉加的生粉类的更多了，更加嫩滑，但少了鱼肉的那种肉质感，锅底咸味比以前重了，其实大部分人来都主要吃菜，锅底过咸不太适合空口吃，厅里通风可以改善下，不然稍微吃饭人多，就有点呛鼻子
雅府正红木桶鱼（杨柳河店）,BpX391788423,从成华区去温江专门吃这个，朋友推荐的说很好吃。去了确实很不错。忘记拍照了。
雅府正红木桶鱼（杨柳河店）,蔡蔡rainbow123,鱼肉很嫩很不错，味道是藤椒味的，很细光吃，不过不太喜欢吃辣的宝宝👶🏻不建议哈，免得受不了。这个汤还是很好喝，里面的莴笋和宽面很不错。配合素菜很好吃的呢！唯一一点不好的话就是每一次去吃就要排很久的很久。
雅府正红木桶鱼（杨柳河店）,_qqknx1368194455,经常来吃这家，鱼肉滑嫩爽口，味道也不错，值得拥有五星
雅府正红木桶鱼（杨柳河店）,匿名用户,不卫生，吃了拉肚子，不会再来下次。
雅府正红木桶鱼（杨柳河店）,Zoly_nn,鱼不新鲜，初步估计是死鱼，两次吃了都拉肚子，不会再来。
雅府正红木桶鱼（杨柳河店）,yJg364729329,团购的两人餐价格确实很便宜    可能是因为疫情的原因  没有预订也不用排队   团购价格算下来比原来便宜很多     临时加了一个人     多点了一些菜  还是可以    但这个2人餐如果胃口稍微好点的还是不够吃   需要加菜    不过性价比还是很高的了    味道很好  他家宽面很好吃
雅府正红木桶鱼（杨柳河店）,sQR980002608,好吃，经常去
雅府正红木桶鱼（杨柳河店）,max和mini,来过多次了 自依然很棒哦
雅府正红木桶鱼（杨柳河店）,杨宇捷,这次味道稍稍有点咸也比较辣，可能小米辣的原因，不过总得来说还是不错的，这家店生意一直不错，算是老字号了，下次想吃鱼还会选择这家木桶鱼！这次味道稍稍有点咸也比较辣，可能小米辣的原因，不过总得来说还是不错的，这家店生意一直不错，算是老字号了，下次想吃鱼还会选择这家木桶鱼！
雅府正红木桶鱼（杨柳河店）,TUS548153806,味道巴适
雅府正红木桶鱼（杨柳河店）,cnW102071879,还行，服务员不好找
雅府正红木桶鱼（杨柳河店）,CMB978250840,"老板服务热情，菜品口味不错，很好吃，环境一般，但味道好，鱼是现弄的，要等半个小时左右

味道巴适，值得推荐，我们每个月都要来吃下，点个两人餐能吃饱，分量足够，老店子值得推荐，麻辣的和蒜蓉的，挺不错的，都可以试试"
雅府正红木桶鱼（杨柳河店）,tengfei1991115,味道还可以，番茄锅很好吃，我们四个人吃的一条四斤的，刚好。但是店家不太诚实，店里卖的是鲶鱼，菜单是鲢鱼；菜单是黔鱼，图片是钳鱼。
雅府正红木桶鱼（杨柳河店）,tjo386860697,本来是回头客，第一次吃了一直惦记着去吃第二次，可是去了上菜慢，而且蔬菜和鱼肉耙兮兮的，一点都不新鲜！超级失望😞
雅府正红木桶鱼（杨柳河店）,JWb145406428,味道好，吃辣的可以来试试，服务也好
雅府正红木桶鱼（杨柳河店）,Niu531253880,很不错，去了很多次了，味道不错，不会很重口味。
雅府正红木桶鱼（杨柳河店）,JWb145406428,味道可以，鱼很嫩，可以可以 ，值得尝试
雅府正红木桶鱼（杨柳河店）,AAA然并卵,这次就餐整体感觉很赞，比较满意的方面有：口味。
雅府正红木桶鱼（杨柳河店）,pTb839796880,很满意的一次就餐体验，整体评价的话我觉得：口味赞、团购接待、性价比高、环境优雅、服务细致。
雅府正红木桶鱼（杨柳河店）,Whj181271923,第二次去吃了，木桶鱼味道不错，刺少，团购的价格也很便宜，服务周到。另外大块点的酥肉在炸的时候注意要炸熟哟。
雅府正红木桶鱼（杨柳河店）,胡萝卜与土豆精,喜欢吃鱼千万别错过，特别辣，特别爽
雅府正红木桶鱼（杨柳河店）,匿名用户,人都没有一个，还要等1个小时上菜😴
雅府正红木桶鱼（杨柳河店）,qcO506200868,不错
雅府正红木桶鱼（杨柳河店）,YxU350041409,真的真的特别好吃！ 强烈推荐 大家一定一定要去试试。服务态度也很热情，点套餐两个人完全够了 但也还可以加菜。呜呜呜下次去一定要点酥肉太好吃了太好吃了太好吃了。收藏这家店 下回还要和朋友一起去。绝对值得五星好评！
雅府正红木桶鱼（杨柳河店）,匿名用户,一如既往的高性价比。 吃了很多次了，鱼🐟很多，里面的素菜很爽口。 4-6人餐，撑坏肚子了。 虽然没吃过正宗的木桶鱼，但我觉得这也不错。
雅府正红木桶鱼（杨柳河店）,闹来呀,此次用餐总体来说不错，觉得比较认可的地方有：口味赞。
雅府正红木桶鱼（杨柳河店）,时安time,虽然等了很久，但是老板态度很好，味道也不错，来过很多次了。宽面真的很好吃，走的时候还打包了一份。晚上去吃话人真的很多，中午还好。
雅府正红木桶鱼（杨柳河店）,yy55552444,来了很多次了，味道还不错，价格也很实惠，就是停车不是很方便
雅府正红木桶鱼（杨柳河店）,kdP248715579,时间等的有些长了，口味还行
雅府正红木桶鱼（杨柳河店）,vPP908372117,总体来说还可以吧，在温江很有名的店了！ 但其实有时候来吃味道处理的也不会非常好，这一次来就太肥了！分量还是相当足不错的。
雅府正红木桶鱼（杨柳河店）,qzU519593413,味道还不错吃的很巴适，下次再来
雅府正红木桶鱼（杨柳河店）,安悠然01,多次购买，服务非常好！
雅府正红木桶鱼（杨柳河店）,MIj653679106,鱼分量特别少，我们点的套餐98元3斤鱼，两个人吃都不够吃。骨头很多，鱼肉很少，根本不够三斤，而且不让人看重量。图片就不上传了。只是下次不会再去了
雅府正红木桶鱼（杨柳河店）,我的529,味道闻着还不错，等待的过程特别期待，吃的时候发现全都给的异常奇怪的部位。如果想去吃的朋友们，千万不要点套餐，也许直接去店里称斤吃会比较舒服。
雅府正红木桶鱼（杨柳河店）,匿名用户,这是第四次来吃木桶鱼，很好吃两个人买一份双人套餐量足够。令人没想到的是煮在里面的青瓜和莴笋也都很好吃。店里服务人员热情，想要围裙也很快速的拿过来了。希望能多出一点拼团价这样想吃的时候又可以便宜实惠的吃到。
雅府正红木桶鱼（杨柳河店）,罗依123,去过很多次，不错
雅府正红木桶鱼（杨柳河店）,罗依123,不错
雅府正红木桶鱼（杨柳河店）,eleair,每隔一两个月吃一次还是可以的，中规中矩的味道和便宜的价格，日常菜
雅府正红木桶鱼（杨柳河店）,kov235452170,我们两个人吃刚刚好，味道不错，他那生意好早点去，去晚了要排队，晚上6点半前去要好点
雅府正红木桶鱼（杨柳河店）,鞠红132,经常吃，好吃
雅府正红木桶鱼（杨柳河店）,鞠红132,经常吃
雅府正红木桶鱼（杨柳河店）,bju759419685,上菜太慢了！等了快一个小时！味道还可以，但是太咸了，可以少放点盐巴
雅府正红木桶鱼（杨柳河店）,饿到可以吞一头牛,套餐里面仅仅两斤的鱼，就吃出来四五个带腥味的肥翅膀还有一个鱼嘴。。。不把回头客当客人看待？明明前几次吃都不是这样。。。下次我再来吃你们是不是要给我整两斤纯“鱼翅”嘛？ 要不是看你家味道好我就给一颗星了，不会再来了。
雅府正红木桶鱼（杨柳河店）,梅梅‘’,第二次来吃了，挺不错的物美价廉值得推荐
雅府正红木桶鱼（杨柳河店）,匿名用户,太难吃了，鱼肉全是泡泡肉，一点瘦肉都没有，又腻又肥，环境也差，各种餐具堆在过道上，再也不会来第二次，祝早日倒闭
雅府正红木桶鱼（杨柳河店）,Kqu289980744,我总感觉这个木桶卫生会不会有问题
雅府正红木桶鱼（杨柳河店）,婷皓妈,味道很好第四次来吃了，汤也很好喝
雅府正红木桶鱼（杨柳河店）,蹦恰恰123123,味道不错
雅府正红木桶鱼（杨柳河店）,约定lxq,吃过很多次了，味道很好，下次来吃要早点，不然就得排队
雅府正红木桶鱼（杨柳河店）,SHF339930950,份量少些了，味道还可以吧，配菜少
雅府正红木桶鱼（杨柳河店）,lemon199393,这个特别好吃哟 下次还会来的 营养健康 特别有情调和特色的一个地方 味道非常巴适 还不贵
雅府正红木桶鱼（杨柳河店）,麦兜的孝贞743,好吃😋大学还没毕业的时候就喜欢来吃了，基本每次去温江都吃他们家，味道没变，不错
雅府正红木桶鱼（杨柳河店）,东南的兰,这个肉质真的不太好，汤也不是很行，调味料的味道太重了，
雅府正红木桶鱼（杨柳河店）,SGY228716352,鱼很新鲜，味道不错，服务员态度也很好会再去的
雅府正红木桶鱼（杨柳河店）,匿名用户,来第二次了，挺好吃的，很鲜，服务态度也非常棒
雅府正红木桶鱼（杨柳河店）,IVn345461186,味道很不错，就是量稍微少量的，可能我和我狗子能吃。是石头加热的，除了烤肠第一次见这样的鱼。 最后说一下，鱼真的好吃。
雅府正红木桶鱼（杨柳河店）,ygn767391877,都来吃好多次了，服务一如往常的周道，味道还是一样棒棒棒
雅府正红木桶鱼（杨柳河店）,LMW389324071,他们家来吃了几次了，味道比较可以，服务还是比较到位，排号等也没等到好久
雅府正红木桶鱼（杨柳河店）,真人不梦,味道不错哦，性价比也不错，就是环境一般，停车不方便
雅府正红木桶鱼（杨柳河店）,_qqvht1435455364,还不错可以的味道也好，下次还来
雅府正红木桶鱼（杨柳河店）,jVT263314716,好吃不贵，多次回购了！
雅府正红木桶鱼（杨柳河店）,在路上呢哈哈,「#套餐：双人餐」「#西红柿」「#木桶河鲢」「#青笋」「#黄瓜」「#鱼肉」「#鱼汤」 【口味】 【口味】很好 【环境】很不错 【服务】热情 【性价比】可以 很多次来这家吃饭了，很好吃哈哈哈哈哈哈哈哈哈哈味道很好汤好喝，鱼也很新鲜哈哈哈哈哈(ಡωಡ)hiahiahia
雅府正红木桶鱼（杨柳河店）,Gpk594954408,分量着实有点少，服务态度一般般吧
雅府正红木桶鱼（杨柳河店）,qFX725176159,一直都好喜欢这家的鱼，我原本是不爱吃鱼的人，但是这家的鱼很好吃。 原汤是藤椒口味的，非常开胃。鱼肉刺很少，没有任何的腥味，里面有黄瓜、莴笋、番茄等配菜味道真的不错 推荐大家尝试！
雅府正红木桶鱼（杨柳河店）,ilF522731237,一般嘛，服务员太少了，菜品好可以
雅府正红木桶鱼（杨柳河店）,沧海一粟502,木桶鱼不错，在美团上团的58套餐2个人吃足够了。鱼嫩火候刚刚好。强烈推荐
雅府正红木桶鱼（杨柳河店）,bPs977404197,七个人吃的饱饱的，这里的酥肉是真的好吃。
雅府正红木桶鱼（杨柳河店）,lhw.w211,鱼很好吃很嫩，汤锅味道很好，菜煮在里面很好吃。每次回学校就会想去吃这家。
雅府正红木桶鱼（杨柳河店）,NhE470473410,还行，位置也好找
雅府正红木桶鱼（杨柳河店）,zsq231509963,味道不错，鱼很嫩，下次带小朋友来吃
雅府正红木桶鱼（杨柳河店）,Hengyann,菜好吃，汤好喝，一起的伙伴喝到晕倒
雅府正红木桶鱼（杨柳河店）,lQw428865670,很满意的一次就餐体验，整体评价的话我觉得：口味、性价比。
雅府正红木桶鱼（杨柳河店）,VTZ877019617,一个人也会去吃的鱼，就是有时的特辣不太辣，其他都还好
雅府正红木桶鱼（杨柳河店）,匿名用户,非常难吃 不推荐购买  服务一般        ......
雅府正红木桶鱼（杨柳河店）,匿名用户,味道可以，汤很鲜，但稍显单调，要是再多点配菜就好了！
雅府正红木桶鱼（杨柳河店）,Zanxus924,味道没得以前好的 总觉得不怎么好吃了
雅府正红木桶鱼（杨柳河店）,PRe415928531,很棒肉多蔬菜多很嘛很辣很好吃，一直想来
雅府正红木桶鱼（杨柳河店）,duK289010263,很好吃哦
雅府正红木桶鱼（杨柳河店）,lxy19911005,可以，味道不错，以后会经常光顾，分量也足
雅府正红木桶鱼（杨柳河店）,不留余温曾失温,个人其实不是特别喜欢吃鱼，但是唯独他家的百吃不厌，和朋友隔段时间就会去吃，他家的宽面也特别好吃
雅府正红木桶鱼（杨柳河店）,在路上呢哈哈,吃了很多次啦，很好吃还有布丁，汤也很好喝，点赞（｡ò ∀ ó｡）哈哈哈(ಡωಡ)hiahiahia哈哈哈哈(ಡωಡ)hiahiahia「#套餐：双人餐」「#宽面」「#青笋」「#鱼汤」「#黄瓜」「#西红柿」「#鱼肉」 【口味】辣乎乎的 【环境】还不错 【服务】可以 【性价比】可以，要的
雅府正红木桶鱼（杨柳河店）,凯文kevin123,简直失望透顶，你家鱼是淀粉做的吗？不麻不辣的，入口就像吃了一口淀粉，淀粉不要钱吗？不想做键盘侠，但是忍不住呀，太难吃了，草草几口，就不想吃了，2个人一百多，直接浪费，对美食要求太高，也是很烦恼的事，看了评价，有差评说淀粉太多，也没在意，可能是每个人口味不一样，原来他是对的，我错了，再也不来了，我一般给差评不会太久，过几个月就删了，就是太失望了，老板换个厨师吧，淀粉太多，鱼的味道全部掩盖，食客抱着期待而来，会很失望的，环境也拥挤不堪，能不能合理的安排座位，至少配点音乐嘛，吵得不可开交……
雅府正红木桶鱼（杨柳河店）,realxingbai,味道很好，就是人比较多，有时候需要排队
雅府正红木桶鱼（杨柳河店）,子僖,很满意的一次就餐体验，整体评价的话我觉得：口味。
雅府正红木桶鱼（杨柳河店）,情歌大老板,一直觉得他家的鱼很好吃，我们是第一个去的，服务员态度也很好，分量很足，两个人吃的很撑～会继续推荐朋友去的，我已经推荐了5个朋友了！一直觉得他家的鱼很好吃，我们是第一个去的，服务员态度也很好，分量很足，两个人吃的很撑～会继续推荐朋友去的，我已经推荐了5个朋友了！
雅府正红木桶鱼（杨柳河店）,zxd510121,好吃不贵，服务到位，环境也比较不错，推荐给大家
雅府正红木桶鱼（杨柳河店）,匿名用户,味道不错，分量足
雅府正红木桶鱼（杨柳河店）,匿名用户,来吃很多次了，感觉量比之前更少了，不知道斤数有没有够
雅府正红木桶鱼（杨柳河店）,张果果vr,很满意的一次就餐体验，整体评价的话我觉得：口味、环境。
雅府正红木桶鱼（杨柳河店）,stellaTT2011,一直吃这家，就是很多人，中午不预定都没有位子，菜品比较多，味道也是很好的，卫生条件不错，工作人员也服务好，下次有机会还会带朋友去吃。就是上菜速度比较慢，希望能提高。
雅府正红木桶鱼（杨柳河店）,TiR414238574,去店里点菜价格偏贵，
雅府正红木桶鱼（杨柳河店）,gGD488884191,这是真的把卡，相当把卡，超级把卡，无敌把卡
雅府正红木桶鱼（杨柳河店）,单纯的小羊子,味道不错，环境比较拥挤，最烦的是要排队！
雅府正红木桶鱼（杨柳河店）,hxW793948399,味道还可以，3个女生团了木桶鱼加了糍粑和面条总共120不到，还不错。
雅府正红木桶鱼（杨柳河店）,longzfr,味道巴适，实惠，老少皆宜，活动很划算
雅府正红木桶鱼（杨柳河店）,步青山998,环境不错，服务也好，我们四个人吃了一百多反正不贵哈，味道也可以。
雅府正红木桶鱼（杨柳河店）,开心市民卢女士,好吃的、味道还是挺符合我的口味的，吃过好几次了
雅府正红木桶鱼（杨柳河店）,longzfr,多次来吃了，服务好，味道巴适，实惠
雅府正红木桶鱼（杨柳河店）,ANI707363611,团购很多次，味道不错，就是每次等很久，人太多啦
雅府正红木桶鱼（杨柳河店）,ANI707363611,很好吃，鱼肉很嫩给，麻麻的，特别爽口
雅府正红木桶鱼（杨柳河店）,大吃吃货haha,吃了很多次了， 汤好喝，但是有点辣和咸。总体啊来说非常优秀。
雅府正红木桶鱼（杨柳河店）,dcE217109058,吃了很多次了，味道一如既往的棒
雅府正红木桶鱼（杨柳河店）,匿名用户,18:22下单 等到七点20还没上菜 中间催了几次 说按顺序上 难道因为用的折扣券 就被“安排”？正常等待需要一个小时？真的是做大后就开始膨胀了 大家以后用美团的 就别来了 鱼现在也是骨头多 没啥肉 严重怀疑是剩的！差评！严重差评！味道也不行了！服务也不行！旁边后来的都快吃完了！真的是做不起优惠活动就别做！纠正一下19:15终于端上来了！建议以后团购来的 大家可以先去逛大湾！
雅府正红木桶鱼（杨柳河店）,zone109250495,还可以吧！上菜速度有点慢， 【口味】吃的时候很好
雅府正红木桶鱼（杨柳河店）,ANI707363611,味道很好
雅府正红木桶鱼（杨柳河店）,佚名457,朋友推荐的，觉得很好，经常过来吃
雅府正红木桶鱼（杨柳河店）,匿名用户,有点麻。还行吧，可能是太久没有吃这么麻辣的食物了。有点不习惯。
雅府正红木桶鱼（杨柳河店）,匿名用户,味道一般般吧觉得不怎么好吃很油
雅府正红木桶鱼（杨柳河店）,匿名用户,差评差评，真的不好吃，真的第一次踩雷了，肉质差劲，全是面粉味儿，特别这红汤的，一股豆瓣味儿，后悔死了，垃圾店铺
雅府正红木桶鱼（杨柳河店）,OgM833464924,这次就餐整体感觉很赞，比较满意的方面有：口味、团购接待、环境、性价比。
雅府正红木桶鱼（杨柳河店）,UIT961563656,此次用餐总体来说不错，觉得比较认可的地方有：口味赞、团购接待、服务细致。
雅府正红木桶鱼（杨柳河店）,SYF8247053,啊这……，强行消费？橙汁上错了一句话没有直接上结账单？（本人以为是团购里面的）
雅府正红木桶鱼（杨柳河店）,mTS330203986,不错
