店铺名称,用户名,评论
泰澜得泰国菜（温江店）,临川照梦红,环境很好  中午去的人比较少  第二次打卡了   味道巴适  最喜欢拼盘  性价比高  是最喜欢的一家泰餐「椰汁西米糕」「炭烧松板肉」「咖喱皇海鲜饭」
泰澜得泰国菜（温江店）,Lemon_Mou,味道不错哟！而且环境很好，重要的是不贵！性价比很高！
泰澜得泰国菜（温江店）,Yjz960346173,"We don't live in a primitive tribe, and human evolution now forces us to pursue a higher level of evolution. That is the evolution of culture, rather than being stuck in existing differences."
泰澜得泰国菜（温江店）,Ppr927370206,我觉得挺好吃性价比高睡觉简直就是百战百胜回宿舍拿妈妈看着你喜欢的话说回来了，我们的生活方式是什么时候回来呢，我去看了一个人的演唱会门票一个人的时候我就不知道了🤷‍♀️，我们的生活方式是什么时候回来呢，我们的生活方式是
泰澜得泰国菜（温江店）,匿名用户,不怎么好吃 有点失望 煎鸡排一点都不好吃  肉很柴 就菠萝饭还可以 别的都不怎么样 不会再去第二次 只是个人看法勿杠
泰澜得泰国菜（温江店）,陌鲤2018,首先，服务真的挺热情，我们去的比较早，倒水都比较积极 其次，环境确实还可以，门店装饰挺有风味。 最重要的味道，主要我第一次吃泰国菜，当然味道可以，那个煎鸡排真的外酥里嫩，特别香，超级好吃，「#柠檬煎鸡排」！！！「#椰汁西米糕」西米糕味道超级清新，特别好吃！！！爱了爱了
泰澜得泰国菜（温江店）,匿名用户,「#套餐：人气精选四人餐」「#冬阴功海鲜汤」「#泰式菠萝饭」「#炭烧松板肉」「#椰汁西米露」「#辣炒八仙」「#泰味鬼鸡」「#冬荫汤」「#彩虹沙律」「#泰汁花甲」「#椰汁西米露」「#柠檬煎鸡排」味道没的说，适合女生去，就是地方太小了，可以换个大点的地方了😂
泰澜得泰国菜（温江店）,NBz273718007,"环境挺好的 喜欢外面小桌子点个蜡烛 吹着微风 上班的疲惫都被吹走啦……
很喜欢吃冬阴功 酸酸辣辣的感觉很过瘾
鱼也特别好吃 没刺 外脆里嫩 沾一点料美味极了
还值得推荐的是 菠萝饭啦  分量很足 味道也很好 上次带小朋友吃 说是吃过最好吃的菠萝味 赞赞赞👍"
泰澜得泰国菜（温江店）,杨宇捷,非常好的一次就餐体验，多次在这家店吃泰国菜，食材品质不错，口感也符合个人口味，下次有机会继续在这家店就餐！非常好的一次就餐体验，多次在这家店吃泰国菜，食材品质不错，口感也符合个人口味，下次有机会继续在这家店就餐！
泰澜得泰国菜（温江店）,哇不愧是我,和以前的菜不一样了，冬阴功汤好小一碗两个人不够哦……还有以前是西米椰汁，现在是椰子糕，嗯……还是喜欢椰汁的 味道好像没有变，环境还是那样，主要是跟以前对比起来感觉少了点啥，对了、海鲜更少了，烤肉也不是我爱的，下次我就单点，我还忘记拍照了呵呵
泰澜得泰国菜（温江店）,twa344749989,菜品非常不错，吃了很多次了，而且服务也是没的说，就是忙起来的时候菜上的很慢很慢，可以改进一下，份量是没得以前刚开始足了，明显少了很多，虽然也吃不完心理作用会去对比一下吧，毕竟同一个店同样的食物。饮品没什么可选择的
泰澜得泰国菜（温江店）,尾巴基QQ,味道还行，份量少但胜在精致，摆盘有点规格，店铺位置稍偏但在一楼较好找，跟大商圈里的同类店铺比价格就实惠一些，店里装修不错，卫生也好，服务员们态度很温和很亲切，随餐服务也跟得上，来这里吃饭的大多数是大学生美女们或者情侣。
泰澜得泰国菜（温江店）,杨宇捷,味道还是一如既往的好，食材品质不错，就是生意太好了，等位等了半个小时，周末嘛吃饭的客人肯定多，可以理解哈！多次光顾这家店，也算是老主顾了，下次有需要继续泰澜得，附近的美食基本上都吃过了，唯独这家还算是蛮不错的，真的是太难得！希望继续保持食材品质！
泰澜得泰国菜（温江店）,匿名用户,前两天去的，七点半了还需要等位，生意很好，八点样子进去的，上菜很快，味道挺正宗的，好吃😊，份量也可以，两个人刚好够吃。
泰澜得泰国菜（温江店）,阿花花欧尼,很喜欢去吃这家泰国菜，中午人也比较多，生意比以前好多了哈。 最近新菜品也出了不少。这个包烧牛肉，好吃，就是比较咸……豆腐也不错的，就是油比较多，吃起来罪恶感加满了……可不可以出一个少油版的对胖子友好一些555。。
泰澜得泰国菜（温江店）,琦琦爱妞妞,我的感觉就是也许改良后的泰国菜，比较适合这个地方吧。对我来说，除了太甜就是太甜，我吃不惯。我前前后后去过5次泰国，不一样，完全不一样
泰澜得泰国菜（温江店）,uniquehor,一直来这里吃泰餐，价格不贵，大部分菜品份量合适，，只是冬阴功汤越来越份量小了，其他没什么毛病，挺好。
泰澜得泰国菜（温江店）,TPT702579731,味道比较正宗啦「#套餐：招牌推荐双人餐」「#冬阴功海鲜汤」「#椰汁西米糕」 【口味】舂鸡脚是我的最爱
泰澜得泰国菜（温江店）,匿名用户,感觉还不错，之前没吃过泰国菜，这次体验了一下，不错，比较喜欢菠萝饭和冬阴功汤
泰澜得泰国菜（温江店）,匿名用户,味道挺好吃的，套餐份量也挺足的，下次还会再来的，很赞
泰澜得泰国菜（温江店）,匿名用户,很好，很有异国风味。
泰澜得泰国菜（温江店）,黏黏黏黏玉,冬阴功汤挺好吃的，虾的个头也比较大，汤也好喝。 菠萝饭也还可以，就是感觉有点冷了。 甜品也挺好吃的，我不喜食甜品，所以对我来说只是稍稍有点甜。 第二个图那个菜颜值可以，味道我不是很喜欢，而且分量很少。 而且还发生了一件事，我们坐在那儿被服务员遗忘了，等了好久都没上菜，最后饿得不行了才问，发现才忘了我们。就不是很满意，生意也没有好到可以把店里面坐着的两个人遗忘的程度吧，况且我们桌上啥也没有，坐那儿一直玩手机你们都不疑惑吗？嗯？
泰澜得泰国菜（温江店）,兔小饭饭饿饿哒,每个月都要来吃，性价比最高的泰国菜
泰澜得泰国菜（温江店）,野性酷女727,这次就餐整体感觉很赞，比较满意的方面有：环境、性价比。
泰澜得泰国菜（温江店）,兔小饭饭饿饿哒,好吃好吃好吃，多换些搭配就好了
泰澜得泰国菜（温江店）,废话多了费话费啊,路过带朋友过来吃，刚刚看完电影里面的泰国菜，出电影院就遇到了这家店，过来看到好多人排队，感觉还不错，就排队等，菜很不错，汤很好喝。上菜稍微慢了点，不过还好菜没让人失望，很适合带朋友过来吃，咖喱味道也还行。
泰澜得泰国菜（温江店）,_qq4z51416907977,很满意的一次就餐体验，整体评价的话我觉得：口味、环境、服务、团购接待。
泰澜得泰国菜（温江店）,yza611403426,西米糕很小一个，有些椰汁味儿，黏黏的，用美团券买还算划算。服务员姐姐人非常好！！总的菜品可能都不太适合我和我朋友的口味唉
泰澜得泰国菜（温江店）,匿名用户,有点一般般，街道很闹，需要加强
泰澜得泰国菜（温江店）,_qq5zh1382151904,吃过很多次了，每次来都想尝试不同的菜。但是椰汁西米糕是必点。椰子汤和冬阴功汤都好喝。其他菜品都算是比较偏川味的了，味道不奇怪，都能接受。以前常来吃菠萝饭，因为是经典特色，这次尝试了咖喱饭，发现也挺好吃，不像那种廉价的咖喱怪怪的。总的来说挺不错的，毕竟我也是多次的回头客了。
泰澜得泰国菜（温江店）,Pzc280952147,挺好的，已经来吃过两次了，四人餐有两个菜品换了。不过也没有影响他的口味，服务员态度很好。
泰澜得泰国菜（温江店）,hlY237964476,真的不好吃，太难得了，作为一个四川人和江苏人来说真的太难吃了，也有可能是吃不惯，煎鸡排还行，应该没有下次体验了吧
泰澜得泰国菜（温江店）,vyS238131299,味道不错，咖喱特别好吃，那个鱿鱼🦑酸酸辣辣的味道爽，真的是有被辣到，四个大人一个小孩，吃下来还剩那么多，总体来说还是不错，和我们在泰国吃的差不多，因为疫情出现，去不了泰国，那就来吃泰国菜吧，「#套餐：人气精选四人餐」
泰澜得泰国菜（温江店）,去历变,"还可以哈 性价比挺高


凑字数就要开始咯 诶腹黑毒舌觉得好多好多好多很喜欢的还是很喜欢上红十字会事事顺心不就是拉拉裤喜欢被***含针对我其他忒低沉就是可能真画地为牢哥哥g嘘寒问暖奇怪的呵护可惜我不找哦的军事基地解放后开审"
泰澜得泰国菜（温江店）,Ruth.qian,很满意的一次就餐体验，整体评价的话我觉得：口味、性价比、服务。
泰澜得泰国菜（温江店）,Uzw975199701,还行
泰澜得泰国菜（温江店）,babydontcry1,在温江说，性价比算比较高的一家泰国菜，味道挺好的，价格也比较能够接受，服务也可以，目前唯一踩雷的是那个河粉，个人觉得不好吃，其他还不错～
泰澜得泰国菜（温江店）,我在凤凰山上,环境还可以，可能不习惯味道汤还是味道重了些还有点辣口，不过有大杯白开水还可以，那个菠萝饭的装盘还乖、只是没得我做的好吃，要是菠萝再多些就好了。
泰澜得泰国菜（温江店）,今夕何夕322,喜欢酸辣的旁友们赶紧冲泰国菜吧[旺柴]冬阴功真的是煮袜子都好吃。泰澜得，这家菜品很多，菜单厚厚的一本，味道好吃哭了[]「#套餐：招牌推荐双人餐」喜欢酸辣的旁友们赶紧冲泰国菜吧[旺柴]冬阴功真的是煮袜子都好吃。泰澜得，这家菜品很多，菜单厚厚的一本，味道好吃哭了[苦涩]
泰澜得泰国菜（温江店）,匿名用户,非常喜欢那个菠萝饭
泰澜得泰国菜（温江店）,本老头,「#套餐：招牌推荐双人餐」双人餐很划算，两个女孩子吃的话吃的很饱了，还有点撑，「#冬阴功海鲜汤」「#椰汁西米露」「#泰国菠萝饭」都很不错，好吃。 【口味】好吃，经常回顾 【环境】环境还不错，泰式风格 【服务】服务可以，上菜也比较快 【性价比】性价比还可以
泰澜得泰国菜（温江店）,嘻xix嘻,菠萝饭好好吃
泰澜得泰国菜（温江店）,青眉煮酒,口味还行，饭菜比过去分量少了。
泰澜得泰国菜（温江店）,你大哥的二舅爷,我男朋友吃不来泰国菜
泰澜得泰国菜（温江店）,sVN271865119,"第一次吃成都泰国菜评论 我来啦 
这家店挺好的 真的客流量多 排了二十分钟 满怀期待的进去了 环境不错 挺有风格的 菜品我是看推荐点的双人餐 个人感觉双人餐挺好的 但是对于我们这一桌干饭人来说我们还多点了三个菜 味道方面 有点点偏酸 开胃 也许这就是泰国菜的口味吧 干饭人干饭魂干饭就要吃光光 哈哈 强烈推荐海鲜冬阴功汤 好好喝 哈哈 服务员小哥哥小姐姐都挺好的 服务很周到 吃完饭后借用了桌子切蛋糕 服务员小哥哥小姐姐还给我们放了生日快乐歌 哈哈 可能误会了我们  但是挺暖心的 觉得真是没有白来 下次还来 哈哈 谢谢贵店小哥哥小姐姐 祝生意兴隆！"
泰澜得泰国菜（温江店）,匿名用户,第二次吃泰国菜，味道不奇怪。工作人员服务态度很好，上菜速度也快。正常情况2个人是吃不完的。。
泰澜得泰国菜（温江店）,jVC104887480,好吃！但是个人觉得两个人吃2人餐不够，点4人餐又多了点😂
泰澜得泰国菜（温江店）,lrq42036372,环境很不错，味道我个人不是很喜欢。但是大家反应还不急，烤肉的肉质不错，总体来说还是很很很不错的
泰澜得泰国菜（温江店）,ZBV462767018,挺好的，四人餐分量很多
泰澜得泰国菜（温江店）,HqN106326488,"好吃好吃好吃好吃   双人套餐够两个人吃
感觉这家家挺有爱心的，
把客人剩下的鱼肉喂流浪猫猫了👍"
泰澜得泰国菜（温江店）,不秃头的栓栓,好吃好吃！！上菜速度也可以，没有很慢，我感觉还挺快的，真不错！！
泰澜得泰国菜（温江店）,嬉戏494,挺不错的，很早就来了 我觉得比成都很多家泰式餐厅都要好 价格我觉得挺合适的 但是其他桌都送了小吃，唯独我们桌没有😅😅😅 总之，还是挺推荐的
泰澜得泰国菜（温江店）,Xiu吃不饱,环境好 菜品也可以 推荐打卡 还赠送了虾片 最喜欢冬阴功汤和咖喱鸡 还有西米
泰澜得泰国菜（温江店）,小k和她的猫,吃过很多次了，最喜欢他们家的菠萝饭
泰澜得泰国菜（温江店）,风忧畅想,味道不错，就餐环境很好。套餐很划算。除了菠萝饭其他都有好吃
泰澜得泰国菜（温江店）,pIp470147340,很不错，还担心踩雷，然而并没有，每一样菜品都是惊喜，小姐姐还给送了虾片，味道也很不错后面还会带朋友过来，五颗星
泰澜得泰国菜（温江店）,小陈吃啥都不胖,「#冬阴功海鲜汤」口味有点独特，吃不来 「#柠檬煎鸡排」鸡排很嫩，可以尝试一下 「#芒果炒牛肉」芒果很新鲜，甜口的 「#桑巴虾仁炒饭」有些油，吃的很腻 「#烤面包」「#亚达积蛋黄麦片虾」就真的是干辣椒加麦片大虾而已 【服务】服务态度很好，加水比较及时
泰澜得泰国菜（温江店）,Pzt792671646,很好吃，两个人套餐完全够吃了
泰澜得泰国菜（温江店）,Laity旧城,【口味】非常好吃😋 【环境】吃饭氛围好 【服务】服务态度好
泰澜得泰国菜（温江店）,啃玉米的轻松熊,也许是四川人还是不太习惯偏甜的口味，烤肉和烤鱼都没怎么动筷子 冬阴功汤和椰汁米糕好评
泰澜得泰国菜（温江店）,TTn972006056,好吃的哈，没去过的可以一试哦
泰澜得泰国菜（温江店）,谢阳阳阳99,环境舒适，泰式风格，服务员也是泰国服饰，且服务态度很好～我们去的比较晚，是最后用餐的一桌，上菜很快，菜品不错，有颜值有设计感～其中泰味鬼鸡这道菜很有意思，一团迷雾，白茫茫～喜欢他家的甜品椰汁西米糕，强烈推荐，非常可口～喜欢～「#套餐：人气精选四人餐」
泰澜得泰国菜（温江店）,EHN602076177,好吃，便宜，环境好，还会再来的
泰澜得泰国菜（温江店）,达酱hj,柳浪湾为数不多的异国料理，价格实惠味道棒，还会来吃。
泰澜得泰国菜（温江店）,水星领航员7号,第一次来这家吃，菜品有特色，价格也很亲民，环境一般，如果想尝试泰味的话可以去，特别推荐菜品鲜炒鱿鱼和菠萝饭。但是下次来，希望可以坐一个好一点的位置，这次坐在厕所旁的位置，四个人坐也有点挤，人来来往往都排在了桌子旁边了。
泰澜得泰国菜（温江店）,EuS268647054,挺好吃的
泰澜得泰国菜（温江店）,达酱hj,椰汁西米糕超级好吃！强推！还会来吃哦
泰澜得泰国菜（温江店）,洁娃娃和猴面包树,我应该是18年去吃的吧，现在想起来再来评价的。挺好吃的，服务很好，随时都在添茶水 三个女生也吃的很撑。。。。。。。。。。 环境很不错，每桌都有一个隔断，，装修也还可以。 就在西财附近，学生党可以经常来吃，终于写完了。
泰澜得泰国菜（温江店）,aiaoan881,尝尝还可以，菠萝饭好吃，其他可能吃不惯泰国菜吧
泰澜得泰国菜（温江店）,雪阳阳阳,真的味道太一般了！！而且价格也不便宜，怎么会这么火爆哦！
泰澜得泰国菜（温江店）,匿名用户,有一点小贵，但是味道很好。特别推荐炭烧松板肉，冬阴功汤，椰汁西米糕，菠萝饭也可以尝一尝。
泰澜得泰国菜（温江店）,雪阳阳阳,一般一般！！一般性价比不高！！！！
泰澜得泰国菜（温江店）,MQX569592693,好吃
泰澜得泰国菜（温江店）,Spd492092023,味道挺好吃的 环境也还挺好 给人一种很舒服的感觉
泰澜得泰国菜（温江店）,LPF飞～,「#冬阴功海鲜汤」「#辣炒八仙」「#泰香米饭」 【环境】这是我吃过最原汁原味的泰式餐厅，装饰很泰式，服务人员穿的也很泰式。 【口味】还是最好吃的那几个特色菜，辣炒八仙，鱿鱼⭕，鱿鱼须，各种花甲，大虾，还有两个大扇贝 【服务】就是上菜晚了点 【性价比】超赞！！
泰澜得泰国菜（温江店）,雪阳阳阳,性价比真的不高！不会再去啦！！
泰澜得泰国菜（温江店）,LPF飞～,「#辣炒八仙」「#冬阴功海鲜汤」「#泰香米」 【环境】这家在财大附近的巷子里，很多大学生来吃饭 【服务】水喝完了，服务员很快就帮忙斟满了 【口味】一如既往地好吃，冬阴功汤比上次喝的更辣点，也很下饭 【性价比】超级不错！！
泰澜得泰国菜（温江店）,pIS756386867,餐厅环境很好 味道也好 菜品也很丰富
泰澜得泰国菜（温江店）,LZf466517167,「#套餐：招牌推荐双人餐」服务态度还行，但是菜确实好吃
泰澜得泰国菜（温江店）,OaB891781739,超级超级好吃，但是因为疫情很久没去吃了，超级超级想念。
泰澜得泰国菜（温江店）,aZW520082699,此次用餐总体来说不错，觉得比较认可的地方有：性价比、环境、口味、服务。
泰澜得泰国菜（温江店）,ajdbxndkridbsn,味道很棒，而且菜品的摆盘也是相当不错的「#套餐：招牌推荐双人餐」「#套餐：招牌推荐双人餐」「#套餐：招牌推荐双人餐」「#椰汁西米糕」推荐椰汁西米糕，椰奶的味道很浓，很好吃，但是吃多了可能会有点腻，有点太甜了，建议甜味儿淡一点
泰澜得泰国菜（温江店）,匿名用户,很满意的一次就餐体验，整体评价的话我觉得：口味。
泰澜得泰国菜（温江店）,elena70723,很不错，值得推荐，下回还来。！！！
泰澜得泰国菜（温江店）,vhjcf,真的很不错，菜品不错，服务周到！带着孩子一起，孩子也好喜欢他家的菜品！
泰澜得泰国菜（温江店）,eTl409620454,本干饭王觉得都很好吃！这些菜两个女生也够吃，看图！
泰澜得泰国菜（温江店）,邱邱的30530,此次用餐总体来说不错，觉得比较认可的地方有：口味、环境、性价比。
泰澜得泰国菜（温江店）,Oea190131117,冬阴功汤很好喝，菜品精致。菠萝饭推荐。
泰澜得泰国菜（温江店）,szx小星星,冬阴功菠萝饭和烤肉每次必点，下次想尝试一下外卖
泰澜得泰国菜（温江店）,东方之韵520,挺好的
泰澜得泰国菜（温江店）,绵绵思远道7,不错
泰澜得泰国菜（温江店）,szx小星星,冬阴功菠萝饭和烤肉很好吃，，，
泰澜得泰国菜（温江店）,小猪佩奇的烦恼,味道好
泰澜得泰国菜（温江店）,stellaTT2011,位置好找一直吃这家都很多年了，算是比较地道，来的早位子都没有了，等了一会终于有个角落的位置。这家的菜品和味道都不错。喜欢泰国菜的朋友可以去尝试一下，应该不会让各位失望。卫生条件也很好，就是上菜有些慢，希望改进。
泰澜得泰国菜（温江店）,匿名用户,味道一般 也不实惠 总体一般吧 就是评论很烦 非要凑够字数才让发
泰澜得泰国菜（温江店）,AaP405480292,周末去的，人很多，虽然预约了，但是到了还是要等位置，最后坐在外面的，冬阴功汤好喝，松板肉也不错，鬼鸡不好吃，菠萝饭还可以就是水分太多饭粒太软影响口感，用餐体验不太好，味道也没有大家评价的那么好，一般般
泰澜得泰国菜（温江店）,饿饿的睡不着,服务好，味道不错，环境也挺好的
泰澜得泰国菜（温江店）,ynC376864467,和朋友两个人来的这家泰国餐厅，音乐装修风格都很泰式，我们是在美团团的双人套餐，个人很喜欢菠萝饭和甜点，还有烤肉也很不错，朋友觉得有点点肥了，我吃起来觉得还可以，下次还想和朋友去尝尝那个乌冬面和咖喱的料理✌🏻
泰澜得泰国菜（温江店）,孤街南城,冬阴功汤很一般，菠萝饭有点便甜，其他的
泰澜得泰国菜（温江店）,匿名用户,味道还可以，菜里面香料味挺特别的。椰汁西米糕好吃。
泰澜得泰国菜（温江店）,xZg907298723,超好吃(｢･ω･)｢嘿！！！！！
泰澜得泰国菜（温江店）,潮生七渡,挺好吃的 本来以为不够吃 结果后面差点吃不完 不愧前面排了那么多人
泰澜得泰国菜（温江店）,Phoenix丿,菜品比较有特色，但是味道整体可能有点儿偏甜。
泰澜得泰国菜（温江店）,杨宇捷,老婆经常在这家店就餐，感觉不错！下次再来，菜品不错！老婆经常在这家店就餐，感觉不错！下次再来，菜品不错！老婆经常在这家店就餐，感觉不错！下次再来，菜品不错！老婆经常在这家店就餐，感觉不错！下次再来，菜品不错！
泰澜得泰国菜（温江店）,CLX711757269,说实话每一个菜品都没有踩雷！特别喜欢这个甜点-椰汁西米糕！爱吃榴莲的一定不能错过榴莲野米炒蛋！红咖喱牛腩，也很可啊！好像有几种咖喱，红咖喱不是很辣的！还有一个咖喱皇虾仁饭，也无敌好处！！！反正就是一家菜品不踩雷的店铺！
泰澜得泰国菜（温江店）,Phoenix丿,挺好的一家店，味道还行，稍微有点甜。
泰澜得泰国菜（温江店）,FDV667151265,可能是个人口味不同啦，服务确实不错，但是个人感觉味道一般。
泰澜得泰国菜（温江店）,KQF546523405,过生请室友一起吃的⊙▽⊙很适合请客（就学生而言）菜品看起来高大上，菜很多道，价格便宜，四个人还这样的环境菜品价格真的亲民，味道嘛看个人，我不太喜欢，反正我作为地道的四川人还是喜欢川菜火锅串串干锅哈哈哈哈，我室友是其他省的都还吃得惯，他们都说挺好吃的
泰澜得泰国菜（温江店）,vzV188768506,环境好。鱼好吃。汤好喝
泰澜得泰国菜（温江店）,匿名用户,团购的双人餐，没吃饱，真的泰餐吃了不少，这个套餐里面的两个肉菜，真的一言难尽，尝了一口再也没动过！！
