店铺名称,用户名,评论
伍氏猪脚（柳浪湾店）,cheryl郭,很辣，适合吃辣的伙伴儿去吃，味道还不错
伍氏猪脚（柳浪湾店）,cheryl郭,老板很热情，味道也不错，挺好的
伍氏猪脚（柳浪湾店）,ZDl960931008,这个是真的很好吃了！！！真的非常香
伍氏猪脚（柳浪湾店）,长鼻子耶,味道不错
伍氏猪脚（柳浪湾店）,红红2cc,味道特别好，就在财大东门那边，买了几回了好吃。
伍氏猪脚（柳浪湾店）,ehz813695657,物美价廉！！！行业良心！！味道超赞，值得推荐！！！
伍氏猪脚（柳浪湾店）,匿名用户,很喜欢，辣味十足。就是这次买的有点硬。
伍氏猪脚（柳浪湾店）,ehz813695657,超赞👍！！！
伍氏猪脚（柳浪湾店）,mvB653215823,好评，以前很喜欢吃，现在味道不如以前了，感觉味道过重了
伍氏猪脚（柳浪湾店）,OwT758791300,在这吃了很多次了，这次是点了其他的又团购的，还好，只是总觉得有点少
伍氏猪脚（柳浪湾店）,mvB653215823,好评
伍氏猪脚（柳浪湾店）,匿名用户,没有想的好吃，一般，就是骨头太多
伍氏猪脚（柳浪湾店）,匿名用户,很好吃的猪蹄，我居然是第一次吃。感觉一个人小份都不够哎，很辣很好吃，下次再来。
伍氏猪脚（柳浪湾店）,inl834449373,经常去他家，服务很好，量很足，猪脚也好吃，个人觉得套饭比猪脚冒菜好吃哈哈哈哈 #猪脚# #伍氏猪脚# #原汤普通面# #猪蹄和面条#
伍氏猪脚（柳浪湾店）,X2741552766,味道不错，服务也可以。有时忙了就忘了
伍氏猪脚（柳浪湾店）,闻到饭菜香,好吃
伍氏猪脚（柳浪湾店）,匿名用户, #伍氏猪脚# #猪蹄面# #猪蹄和面条# #伍氏猪蹄# #原汤普通面# #桂林米粉# #他们家的猪脚确实# #泡面# #小份猪脚# #猪脚# #大骨头# #酸辣粉#
伍氏猪脚（柳浪湾店）,蓉台南99,第二次去吃了，依然很实惠。老板娘人很好店面干净！猪脚微辣，很入味，团个五块九的猪脚和两块九的面两个加在一起，绝配！（有水面和方便面可以选择），女生吃刚好合适。男生的话不清楚这个量够不够。之后还会再去的！
伍氏猪脚（柳浪湾店）,青青子衿我xin,每次回温江都要吃
伍氏猪脚（柳浪湾店）,wOc655397972,最近可算是迷上了猪脚面，超级超级好吃，汤汁特浓郁，一周得来吃个三四次，都不想去食堂了，煮面和打包的小姐姐都特别美腻，态度超级好啊。速度特别快，都是笑脸相迎，但很可惜马上美团活动就结束了，要趁时间再去吃几次，放假了就吃不到了(*^▽^)/★*☆啊 #猪蹄面# #泡面# #原汤普通面#
伍氏猪脚（柳浪湾店）,婚前试水,味道一般，比陆猪脚味道差些，不过价格要便宜些
伍氏猪脚（柳浪湾店）,bYv369573884,味道将就，不算特别好吃，还行吧
伍氏猪脚（柳浪湾店）,婚前试水,味道一般，不过价格不算贵，还需要努力啊
伍氏猪脚（柳浪湾店）,1杨杨11,味道特别辣，喜欢辣的小伙伴们，这家很不错哦，值得推荐 #泡面# #伍氏猪脚#
伍氏猪脚（柳浪湾店）,蓉台南99,不错！味道，卫生，服务态度都很好！不会因为是美团的客户就懈怠了。离家特别近，以后还会去的！
伍氏猪脚（柳浪湾店）,子午吴,很满意。
伍氏猪脚（柳浪湾店）,子午吴,满意
伍氏猪脚（柳浪湾店）,蓉台南99,吃过两次，很赞，面条和猪脚美团才八块八，这分量要在春熙路天府广场舞，得卖二十多！图片我自己拍的哦～
伍氏猪脚（柳浪湾店）,一起吃饭吧i,好次~
伍氏猪脚（柳浪湾店）,1杨杨11,速度快，服务态度好，对我来说，有点辣
伍氏猪脚（柳浪湾店）,QyZ241786110,超好吃还划算
伍氏猪脚（柳浪湾店）,打酱油的筱筱姐,味道不错，服务也很好
伍氏猪脚（柳浪湾店）,一只鲫鱼儿,可以 #泡面#
伍氏猪脚（柳浪湾店）,wOc655397972, #原汤普通面#
伍氏猪脚（柳浪湾店）,一生狂楚笑若颠,涨价了，但是还是很划算
伍氏猪脚（柳浪湾店）,金蕉蕉jjj,分量足味道好
伍氏猪脚（柳浪湾店）,匿名用户,强烈推荐。猪脚骨头里的骨髓都还有，很好，
伍氏猪脚（柳浪湾店）,匿名用户,好吃，猪脚骨头里的骨髓都还在，不错。
伍氏猪脚（柳浪湾店）,匿名用户,便宜大碗好吃
伍氏猪脚（柳浪湾店）,ObF586749279,不是想像中的样子，好小一份啊！
伍氏猪脚（柳浪湾店）,匿名用户,味道没有宣传的那么好，感觉一般
伍氏猪脚（柳浪湾店）,匿名用户,分量少不推荐，一起觉得同学喜欢吃就来了，结果自己来觉得根本不值!
伍氏猪脚（柳浪湾店）,匿名用户,一样一样的，味道一般吧！但是真的是不推荐地!
伍氏猪脚（柳浪湾店）,孤海一叶舟2,服务态度好，老板还因为最后一份多加了些，谢谢老板啦。也开得比较久了，但今天才来尝试。位置是在东门的副街，熟悉这片的人比较好找。猪蹄比较烂，配方便面感觉不太入味，但下次还是会来尝尝别的。价格的话，我认为要套餐比较实惠。
伍氏猪脚（柳浪湾店）,匿名用户,我看评论说方便面好吃，就点的方便面，吃完过后没有我想象中那么好吃嘛，和买的方便面味道一样的
伍氏猪脚（柳浪湾店）,匿名用户,这个猪脚虽然是小份的，但是，很大块的4块，味道还行吧，没我想象中好
伍氏猪脚（柳浪湾店）,Hhales,带买买提一起去的🙊🙊
伍氏猪脚（柳浪湾店）,OTr173917722,小面味道也不错，老板服务态度很好。很便宜，素面都有肉味，下次去尝尝那儿的猪蹄。
伍氏猪脚（柳浪湾店）,jhL824951709,一般般吧，反正味道也就哪位回事吧
伍氏猪脚（柳浪湾店）,X2741552766,美团购过三次。可能是不欢迎团购，一次好，二次差，三次没法吃。剩一半就离开了，以后不去了。
伍氏猪脚（柳浪湾店）,PpT100293258,猪脚好吃，快来吃吧
伍氏猪脚（柳浪湾店）,FKA962191533,味道超级棒，wifi也好用。女生经常补胶原蛋白最好了！
伍氏猪脚（柳浪湾店）,云天2717,味道可以，店里环境优美。就是分量少了点。
伍氏猪脚（柳浪湾店）,如风_飘过,一家特小的店，去了说团购的没有米饭，无所谓啦，反正也就是吃下猪蹄而已，味道一般
伍氏猪脚（柳浪湾店）,liushuang880710,去第三次了，味道不错！
伍氏猪脚（柳浪湾店）,a曼1,听别人说好吃，决定试一试，朋友喜欢吃
伍氏猪脚（柳浪湾店）,Carol米饭,早上去吃的虽然店里没人但从我坐到吃完外卖没断过……生意好啊味道不错还是原来的味道就是量稍微有点少
伍氏猪脚（柳浪湾店）,NN呀哦,肉少难吃，服务态度非常不好，差，差
伍氏猪脚（柳浪湾店）,杨mengm,还好
伍氏猪脚（柳浪湾店）,PXL840741417,可以，味道还不错
伍氏猪脚（柳浪湾店）,BLm887613005,分量足，一碗四块，可糯了😍
伍氏猪脚（柳浪湾店）,匿名用户,价格不贵，味道一般，服务一般，团购价与店内价差异不大
伍氏猪脚（柳浪湾店）,橘子草莓菠萝梨,还是不错了，就是味道好像不是特别好
伍氏猪脚（柳浪湾店）,匿名用户,味道一般，团购价与店内价相差不大，总体一般
伍氏猪脚（柳浪湾店）,黑山老妖APP,"口味还可以哈！份量算起来还是可以的！

只是没我老爸做的好吃😊"
伍氏猪脚（柳浪湾店）,希米露420,不错，味道很好，就是相对我们家里人来说，有点偏辣了
伍氏猪脚（柳浪湾店）,匿名用户,环境一般，分量足，猪脚很糯，很好吃，面就一般了！
伍氏猪脚（柳浪湾店）,SOV673950911,味道非常不错，很好吃。
伍氏猪脚（柳浪湾店）,QLP117194495,味道棒棒哒。服务态度非常好。下次我还会再来的哟
伍氏猪脚（柳浪湾店）,皱729,一般般  没有我想象的好吃 可能是我期望太高了
伍氏猪脚（柳浪湾店）,皱729,一般般   只是比较便宜  但味道一般就那样
伍氏猪脚（柳浪湾店）,V小姐Virgo,专门走路去吃的 很好吃 猪脚很有味道
伍氏猪脚（柳浪湾店）,V小姐Virgo,很不错 现在还想回去吃 可以吃不到了
伍氏猪脚（柳浪湾店）,zAu498489732,猪脚一点不油腻，味道很足，好吃
伍氏猪脚（柳浪湾店）,洋。769,开始只是在美团网上看到。一直想吃但是找不到地方。这次总算吃到了。味道还是很好的。好评
伍氏猪脚（柳浪湾店）,pmd6505949,还可以吧，有点微辣
伍氏猪脚（柳浪湾店）,YtZ936434103,好吃😋，一个独特的药味，不知道是啥树皮，几块钱来吃肉还是挺不错的了，性价比高，有四五坨，打打牙祭不错
伍氏猪脚（柳浪湾店）,破者号,位置很好找，环境不错，不会因为团购就歧视
伍氏猪脚（柳浪湾店）,郭诗纯,"很好吃,在西南财经大学旁边,很方便"
伍氏猪脚（柳浪湾店）,OlM432027675,好评不知道咋来的，味道很差劲，我还是没吃早餐，饿到下午一点才去的，太失望了
伍氏猪脚（柳浪湾店）,Xu要你。,好吃  和妹妹一起去的  味道辣  爽   到店了加了份方便面  更加的巴适  猪蹄吃起来比较香   比想要得到好吃的多了  而且店员态度也比较好   没有因为是美团而另眼相看   下次还会去   有机会的朋友一定去吃吃  强烈推荐   去了不后悔   后悔没有去   好吃不贵就在《伍氏猪蹄》   馋  馋  馋
伍氏猪脚（柳浪湾店）,UxR765842461,味道真的太棒了！！！
伍氏猪脚（柳浪湾店）,商垚sy,味道好分量足！每次都要把汤喝干净！下次还会光顾！
伍氏猪脚（柳浪湾店）,匿名用户,分量太少了，买了三分，感觉像一份，还加了两份素材两个人都还不够吃
伍氏猪脚（柳浪湾店）,wtq940692178,挺好的，有机会还会再来
伍氏猪脚（柳浪湾店）,Xhu659752339,菜品味道不错，就是份量有点偏少，总的说还可以。
伍氏猪脚（柳浪湾店）,捅一捅老痰,一般般   没有什么特别的味道诶
伍氏猪脚（柳浪湾店）,JJ520zp,分量足一如既往的好！这家店开了好久了！
伍氏猪脚（柳浪湾店）,海任航,口味不错，好吃，对于我不咋吃辣的，还是可以承受的，值得推荐
伍氏猪脚（柳浪湾店）,yuan52010000,好吃，很喜欢，微辣。
伍氏猪脚（柳浪湾店）,花轮和彦爱团团,位置好找，上菜也不需要等多久噢～活水面的分量真的对得起它的价格！足足的～口味也不错～味道足，不过不辣，里面还有很多时蔬，2.9的价格值啊！店员服务也很好，有点小乖，完全没有因为美团用户而怎样，一样的招待～
伍氏猪脚（柳浪湾店）,OwT758791300,个人喜感猪蹄
伍氏猪脚（柳浪湾店）,Ddr605654010,分量对不起价格，没有评价得那么好，这些都是个人认为与其他人无关
伍氏猪脚（柳浪湾店）,mvB653215823,故事的小黄花，从出生那年就飘着啊
伍氏猪脚（柳浪湾店）,mvB653215823,故事的小黄花，从出生那年就飘着。
伍氏猪脚（柳浪湾店）,mvB653215823,故事的小黄花，从出生那年就飘着！
伍氏猪脚（柳浪湾店）,epQ154103788,一份只有四块，味道还可以。
伍氏猪脚（柳浪湾店）,小骄傲菌,味道很一般，猪脚分量好少的，
伍氏猪脚（柳浪湾店）,李柒荌,味道一如既往的好 每次都是和朋友一起来
伍氏猪脚（柳浪湾店）,李柒荌,猪脚味道很好  每次都会点  很好吃
伍氏猪脚（柳浪湾店）,YHs417380121,感觉还可以，就是味道有点辣而已
伍氏猪脚（柳浪湾店）,zVJ749248273,作为快餐可以选择，排骨可以再耙点，有点塞牙。
伍氏猪脚（柳浪湾店）,八维蜜梅,份量少，口味一般，辣味不正常，感觉不会再去了……
伍氏猪脚（柳浪湾店）,梦曦翟,猪脚不错，就是味道好重吃到最后完全无法进口太咸了，希望下次弄淡点
伍氏猪脚（柳浪湾店）,指末的幸福baby,非常非常好吃。哈哈，肚子好饿，一口气吃完了。而且店里人服务态度超级超级棒。没习惯带钱就团购的，但是感觉也是特别客客气气。走的时候站起来跟我慢走，真的是不好意思哈，嘿嘿，女孩子给我验码时候也是很主动。店里东西也超级便宜。可能今天心情好，一口气也满了100字。
伍氏猪脚（柳浪湾店）,小黎黎小均均,味道非常好，点都不腻！！！美味
伍氏猪脚（柳浪湾店）,小黎黎小均均,还行，就是有点小辣啊，😄😄😅😅😅
伍氏猪脚（柳浪湾店）,小木乔宝贝,由于团购的是活水面，只能换成方便面，而不能换成米线之类的。去店里消费的时候，电视上在播放伍氏品牌创造的历史。是一对姓伍的湖南母子创建的，听起来很有感触。
伍氏猪脚（柳浪湾店）,Ybp913605904,我觉得刚开业的时候特别实诚，猪脚好吃，味道不错，现在吧，味道没咋变，猪脚已经不是原来的猪脚了
伍氏猪脚（柳浪湾店）,AzL466861958,味道好！服务好！环境一般般了！总之很不错的
伍氏猪脚（柳浪湾店）,小木乔宝贝,总体还是相当满意的，吃过几天了，现在才来评论。这家店来过好几次了，十一国庆假的第一天又想过去吃猪脚饭，可是老板也为祖国母亲庆生去哒～
伍氏猪脚（柳浪湾店）,hxq782960218,分量多味道好超级棒我爱吃媳妇也是
伍氏猪脚（柳浪湾店）,mvB653215823,价格很便宜，也挺好吃，满分，买
伍氏猪脚（柳浪湾店）,mvB653215823,味道和以前一样，不错，而且又便宜
伍氏猪脚（柳浪湾店）,匿名用户,一如既往地好吃的。最喜欢他们家的猪蹄慢慢的胶原蛋白，而且也不腻。
伍氏猪脚（柳浪湾店）,iojiangwei,很不错，团了两个小份猪蹄，到店再要一份大碗原汤方便面，吃到爽，总共不到22。
伍氏猪脚（柳浪湾店）,Zki849062145,味道不错，甜辣味的卤猪脚 ，一次买了两份才够吃！
伍氏猪脚（柳浪湾店）,匿名用户,还不错哦，老板人很好，味道也还不错，价格也很实惠
伍氏猪脚（柳浪湾店）,C1597535,味道很好，下次还来这里吃。。。
伍氏猪脚（柳浪湾店）,mvB653215823,味道很好，卖的又便宜，经常去吃
伍氏猪脚（柳浪湾店）,mvB653215823,价格便宜，味道也很好，去过很多次
伍氏猪脚（柳浪湾店）,OiS205927673,环境 味道一般  有点小贵  面不太好吃 猪脚还行
伍氏猪脚（柳浪湾店）,AzL466861958,非常不错的！味道好！服务好！真不错！
伍氏猪脚（柳浪湾店）,mvB653215823,便宜实惠，挺好吃的，一如既往的好
伍氏猪脚（柳浪湾店）,AzL466861958,环境好！味道巴适！舒服！服务好！
伍氏猪脚（柳浪湾店）,AzL466861958,老板不错！味道好，服务佳！位置近！
伍氏猪脚（柳浪湾店）,AzL466861958,都非常好的！老板很好！味道不错！
伍氏猪脚（柳浪湾店）,AzL466861958,老板非常好！服务很好！味道不错！
伍氏猪脚（柳浪湾店）,AzL466861958,老板非常好！味道不错！服务好！
伍氏猪脚（柳浪湾店）,Only9525,一如既往地好吃的。隔一段时间就要去吃的。
伍氏猪脚（柳浪湾店）,匿名用户,一如既往地好吃的。隔一段时间就要去吃的。
伍氏猪脚（柳浪湾店）,帮主hcy,一般吧，这个味道一般，猪脚也不多
伍氏猪脚（柳浪湾店）,小雅的童年,来过很多次了噢。还是那个熟悉的味道。还是那个配方。下次想吃米线或者酸辣粉，每次都吃的活水面。店面不大，生意还可以。就是感觉老板可以态度好一些，感觉冷淡淡的。个人感觉哈，不过性价比挺高的，一份面分量也挺足的。
伍氏猪脚（柳浪湾店）,cuitong2459,很好！！！只有你想不到 没有她们做不到的，太给力了 下次还来！真的是！好久没有评论美团了 不知道还有返现啊。真的是！早说我疯狂的评论。呼呼。     其他的不想多了 自己去尝试！确实很给力！味道还是依然的好
伍氏猪脚（柳浪湾店）,小木乔宝贝,味道是正宗湖南味，不放花椒是我能辨识川味和湘味的重要参考指标。
伍氏猪脚（柳浪湾店）,yx434474967,味道很一般，希望猪脚更软一点，希望下次更好
伍氏猪脚（柳浪湾店）,mvB653215823,很好，很便宜，味道也很好，下次再去
伍氏猪脚（柳浪湾店）,小木乔宝贝,来过很多次，现在才来评价。总体好评。
伍氏猪脚（柳浪湾店）,OXJ841427267,，我手里拿着电话顺着就着地了。你说多霉
伍氏猪脚（柳浪湾店）,Lunanass,去了好几次了，感觉味道一如既往的不错，喜欢吃辣的可以去吃特辣，反正很辣
伍氏猪脚（柳浪湾店）,小雅的童年,感觉团购和店里点餐价格差不多，味道挺好的，汤底很香。猪脚也还不错吧，味道还是挺好，面的分量很足。下次还去吃。下午去的人很少，看评价不错才去吃的，今天要得不辣，下次去吃要稍微辣一点的，喜欢重口味，凑字数真的很难熬啊。
伍氏猪脚（柳浪湾店）,小雅的童年,位置有点偏，店面不大，但是很好吃，看到评价不错所以就去尝一尝，还是挺不错的，本身不是很喜欢吃面，下次去吃酸辣粉，但是它的汤底确实挺好吃的啊，猪脚走的肉不是很多吧，但也还不错了，同学们喜欢的可以去吃，应该辣一点会好吃一些
伍氏猪脚（柳浪湾店）,mt_nhyf,位置好找，本来吃牛杂的，可惜没开门，转湾就看到这家店了。进去后，发现可以美团，安逸。很快，等一下猪蹄就上桌了，招牌菜。赶紧尝尝，香，我要的微辣，软，爽口。色香味俱全，值得去。服务态度好。不用排队，还等什么，赶紧去吧。
伍氏猪脚（柳浪湾店）,OXJ841427267,感觉不错，很多朋友在里面聊天，味道也不错
伍氏猪脚（柳浪湾店）,阿牛不能回家,味道挺好，不过小份跟大份差别挺大。建议加方便面
伍氏猪脚（柳浪湾店）,wyy328000214,感觉没有原来好吃了哈哈😃😃😃😃😃真心的 老板态度还是不错
伍氏猪脚（柳浪湾店）,热血.,味道不错，份量足，价格实惠，值得推荐
伍氏猪脚（柳浪湾店）,Rolinnilo,太好吃了，虽然没有要猪脚，但是就汤煮出来的面都好好吃，而且看着很健康，不像很多店上面一层油。一份量也很足，我要的方便面，很入味，带点小辣味，又不是很辣，非常满足我的口味，环境也很好，店铺好找，价格优惠，还会来的。
伍氏猪脚（柳浪湾店）,指末的幸福baby,实在是太美味了，后悔没有早点发现这家店。以后有机会就来吃。棒棒，嘿嘿，份量好多，比桶装的泡面多得多！
伍氏猪脚（柳浪湾店）,匿名用户,还是可以的，面也棒棒哒。。。。
伍氏猪脚（柳浪湾店）,xxxxxxhuo,味道不错，也便宜，就是评价好晚了
伍氏猪脚（柳浪湾店）,AzL466861958,来，非常不错，味道也好，服务态度好，老板很给力。
伍氏猪脚（柳浪湾店）,hUD765457406,女儿说特别好吃，就是少了点还会再来的，
伍氏猪脚（柳浪湾店）,smile7524,还可以味道还不错的😊下次再吃……
伍氏猪脚（柳浪湾店）,匿名用户,去了好多次，这个是名不虚传的，作为东门必去先吃点之一吧，哈哈
伍氏猪脚（柳浪湾店）,Xqc993062952,味道很好，就是太辣了，湖南人的口味嘛。希望以后推出更多口味，像我这种不太能吃辣的就有口福了
伍氏猪脚（柳浪湾店）,匿名用户,好吃，真的好吃，推荐你们去哦。
伍氏猪脚（柳浪湾店）,zEr576654866,不错，味道还真事可以，以后还会继续光顾的
伍氏猪脚（柳浪湾店）,草莓味的小仙女6,我是第一次去吴氏猪脚，但是我去的时候，很多很多美团订单都在都在，然后那我订的是一份水汤面还有吴氏猪脚原来不是好贵，但是端回来的时候，猪脚非常非常好吃，就是那个面的味道有点太细太太重了，所以我希望下次吃的时候，水汤面的，味精还是盐不要放的太重了。
伍氏猪脚（柳浪湾店）,mvB653215823,还可以吧，面没有以前好吃了，猪脚也变小了
伍氏猪脚（柳浪湾店）,TFO306259483,猪脚好吃，老板也很热情，他们家的汤好喝
伍氏猪脚（柳浪湾店）,mvB653215823,很好，满分，买买买，不过貌似没以前好吃了
伍氏猪脚（柳浪湾店）,hbe356828494,没想到猪脚那么多，七块九给的这么多肉
伍氏猪脚（柳浪湾店）,BkH150994880,还不错，经常去，    便宜又实惠
伍氏猪脚（柳浪湾店）,匿名用户,口味不错，面是真的好多啊，不错啊
伍氏猪脚（柳浪湾店）,oubin1210,……份量少了……😃😚😚😉怎么总是要说15个字呢！😂😚😘😏
伍氏猪脚（柳浪湾店）,Byrne66,面味道还行，还是猪蹄更好吃，和两个同事一起去的，喜欢猪蹄的味道
伍氏猪脚（柳浪湾店）,Tif72240529,第一次去吃，朋友推荐的，说汤很好喝，就是不能加汤
伍氏猪脚（柳浪湾店）,阿小颜,团购的两份  感觉还不错  就是店家态度好一点就好了  做生意嘛  做的就是一个人情 反正感觉我去那  在那等的时候都没人叫我坐着休息一下
伍氏猪脚（柳浪湾店）,撇嘴就是笑,好吃哦！下次还会过去吃的！！！
伍氏猪脚（柳浪湾店）,匿名用户,味道好老板也很好说话很愉快吃饭旅程
伍氏猪脚（柳浪湾店）,KOJ559854296,味道偏辣  但是还能接受  还会再去
伍氏猪脚（柳浪湾店）,KOJ559854296,挺好吃的  位置也好找  里面挺干净
伍氏猪脚（柳浪湾店）,sjA928873175,一直很喜欢。就是这个味道！啊很便宜啊
伍氏猪脚（柳浪湾店）,mLt761748208,一般般的啦，分量不大。。。。。。。。
伍氏猪脚（柳浪湾店）,HcV150135736,不怎么好吃，全是骨头，而且好辣的。
伍氏猪脚（柳浪湾店）,YXl655510546,不好吃不好吃，态度也不好，😯环境也不好。
伍氏猪脚（柳浪湾店）,zGr273845920,隔段时间就会吃一次，强力推荐哈！
伍氏猪脚（柳浪湾店）,匿名用户,只是图片好看而已…感觉被骗了…好在也不贵
伍氏猪脚（柳浪湾店）,匿名用户,其实一般般…不是很好吃 味道太重了
伍氏猪脚（柳浪湾店）,monodrama00,还不错……了就可以了哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈⊙▽⊙b好嘛好嘛好嘛好嘛好嘛好嘛c吧我觉得还可以啦啦啦啦啦啦啦啦
伍氏猪脚（柳浪湾店）,Rolinnilo,好吃，干净，普通面也很入味，搭几篇绿叶，看着很有食欲
伍氏猪脚（柳浪湾店）,小木乔宝贝,第一次用美团在这家店消费，平时都是直接付钱。喜欢湖南的味道，没有花椒。而且猪蹄也不油腻
伍氏猪脚（柳浪湾店）,Usx985599087,服务态度好，面有很多，也是比较喜欢，最重要的是有有猪蹄，有猪蹄，喜欢，喜欢
伍氏猪脚（柳浪湾店）,小雅的童年,还可以，猪蹄有的大有的小，还行吧
伍氏猪脚（柳浪湾店）,小雅的童年,不错，如果几次了，分量足，挺好的。
伍氏猪脚（柳浪湾店）,匿名用户,味道比较重，偏咸偏辣，最好加米饭吃，面条是方便面的那种
伍氏猪脚（柳浪湾店）,ZLl687458668,好吃，便宜，店里环境好，不错不错，
伍氏猪脚（柳浪湾店）,GsC79500466,很不错的。ｸﾞｯ!(๑•̀ㅂ•́)و✧m9(´∀｀)就是你！(ノ๑`ȏ´๑)ノ︵⌨(ಡωಡ)hiahiahia (=￣ ρ￣=) ..zzZZm9(´∀｀)就是你！(ಡωಡ)hiahiahia (ノ๑`ȏ´๑)ノ︵⌨
伍氏猪脚（柳浪湾店）,eOi374128417,猪脚炖得简直太软啦 超级喜欢吃！
伍氏猪脚（柳浪湾店）,匿名用户,对于我们这种不喜欢吃辣的，微辣刚刚好，只是老板娘态度不怎么样
伍氏猪脚（柳浪湾店）,yBj255198664,好吃 不贵 团购很划算的哦 推荐
伍氏猪脚（柳浪湾店）,GsC79500466,各方面还是挺不错的，第二次来了，只是价格稍微有点贵；
伍氏猪脚（柳浪湾店）,wwU537175118,太好吃了，   真的是油而不腻
伍氏猪脚（柳浪湾店）,匿名用户,挺好吃的，就是老板娘的态度不怎么样，爱答不理的。。。
伍氏猪脚（柳浪湾店）,时年394,味道非常好，每次都来温江都会在这吃，老板态度也好，就是有点辣
伍氏猪脚（柳浪湾店）,ApraKanra,小店嘛，很不错啦～桂林米粉很好吃～～～～～
伍氏猪脚（柳浪湾店）,phA971096303,哈哈 喜欢到这家吃 最喜欢这家的猪脚泡面了
